day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457180	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123457180	227	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	50	50	0	0	0	13	[]	0	0
2	123457180	211	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	50	50	0	0	0	21	[]	0	4
3	123457180	180	46	13	0	0	0	0	0	0	0	0	0	0	0	1	0	79	2	1	0	0	1	50	50	0	0	0	37	[]	0	6
4	123457180	154	48	15	2	12	3	4	0	0	0	0	0	0	0	2	0	98	2	2	4	0	2	50	50	0	0	0	41	[1B]	1	7
5	123457180	132	49	14	4	16	6	15	1	0	0	0	0	0	0	2	1	117	3	3	14	0	3	50	50	0	0	0	52	[1B 3D]	2	8
6	123457180	125	42	25	7	16	6	14	2	0	0	0	0	0	0	2	1	117	4	3	14	0	3	50	50	0	0	0	59	[1B 3D]	2	11
7	123457180	118	34	37	10	16	6	13	3	0	0	0	0	0	0	2	1	117	4	3	14	0	3	50	50	0	0	0	66	[1B 3D]	2	12
8	123457180	22	15	2	0	102	26	48	22	0	0	0	0	0	0	2	1	257	4	3	43	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B]	10	12
9	123457180	17	16	6	0	102	17	49	30	0	0	0	0	0	0	2	1	257	4	3	43	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B]	10	12
10	123457180	11	19	7	2	102	12	47	37	0	0	0	0	0	0	2	1	257	4	3	43	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B]	10	12
11	123457180	7	20	10	2	102	6	48	42	0	0	0	0	0	0	1	2	257	4	3	43	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B]	10	12
12	123457180	4	18	13	4	102	3	47	46	0	0	0	0	0	0	1	2	257	4	3	43	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B]	10	12
13	123457180	1	8	7	4	105	7	51	54	0	0	0	0	0	0	1	2	276	4	3	50	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B 2B]	11	12
14	123457180	1	5	9	5	105	4	43	65	0	0	0	0	0	0	1	2	276	4	3	50	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B 2B]	11	12
15	123457180	0	0	0	0	106	6	50	75	0	0	0	0	0	0	1	2	300	4	3	59	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B 2B 2C]	12	12
16	123457180	0	0	0	0	106	4	47	80	0	0	0	0	0	0	1	2	300	4	3	59	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B 2B 2C]	12	12
17	123457180	0	0	0	0	106	3	40	88	0	0	0	0	0	0	1	2	300	4	3	59	0	3	50	50	0	0	0	72	[1B 3D 3C 1A 1C 1D 2A 2D 3A 3B 2B 2C]	12	11
