,day,final_infected,type_pretty
18604,60,229,0%
18665,60,224,0%
18726,60,206,0%
18787,60,202,0%
18848,60,218,0%
18909,60,213,0%
18970,60,220,0%
19031,60,219,0%
19092,60,230,0%
19153,60,210,0%
19214,60,233,0%
19275,60,216,0%
19336,60,217,0%
19397,60,220,0%
19458,60,207,0%
19519,60,214,0%
19580,60,207,0%
19641,60,211,0%
19702,60,226,0%
19763,60,223,0%
19824,60,212,0%
19885,60,230,0%
19946,60,191,0%
20007,60,217,0%
20068,60,207,0%
20129,60,222,0%
20190,60,224,0%
20251,60,221,0%
20312,60,230,0%
20373,60,219,0%
20434,60,225,0%
20495,60,221,0%
20556,60,216,0%
20617,60,216,0%
20678,60,218,0%
20739,60,223,0%
20800,60,223,0%
20861,60,199,0%
20922,60,199,0%
20983,60,226,0%
21044,60,213,0%
21105,60,221,0%
21166,60,214,0%
21227,60,234,0%
21288,60,208,0%
21349,60,220,0%
21410,60,198,0%
21471,60,203,0%
21532,60,215,0%
21593,60,220,0%
21654,60,219,0%
21715,60,209,0%
21776,60,220,0%
21837,60,228,0%
21898,60,226,0%
21959,60,214,0%
22020,60,214,0%
22081,60,220,0%
22142,60,227,0%
22203,60,211,0%
22264,60,197,0%
22325,60,213,0%
22386,60,205,0%
22447,60,211,0%
22508,60,220,0%
22569,60,210,0%
22630,60,214,0%
22691,60,208,0%
22752,60,216,0%
22813,60,226,0%
22874,60,228,0%
22935,60,227,0%
22996,60,222,0%
23057,60,205,0%
23118,60,227,0%
23179,60,228,0%
23240,60,219,0%
23301,60,208,0%
23362,60,217,0%
23423,60,211,0%
23484,60,204,0%
23545,60,223,0%
23606,60,217,0%
23667,60,219,0%
23728,60,219,0%
23789,60,217,0%
23850,60,212,0%
23911,60,212,0%
23972,60,229,0%
24033,60,193,0%
24094,60,225,0%
24155,60,229,0%
24216,60,229,0%
24277,60,196,0%
24338,60,221,0%
24399,60,223,0%
24460,60,218,0%
24521,60,210,0%
24582,60,217,0%
24643,60,196,0%
24704,60,205,0%
24765,60,234,0%
24826,60,220,0%
24887,60,218,0%
24948,60,218,0%
25009,60,210,0%
25070,60,218,0%
25131,60,213,0%
25192,60,225,0%
25253,60,210,0%
25314,60,216,0%
25375,60,222,0%
25436,60,218,0%
25497,60,226,0%
25558,60,219,0%
25619,60,206,0%
25680,60,217,0%
25741,60,226,0%
25802,60,213,0%
25863,60,212,0%
25924,60,218,0%
25985,60,221,0%
26046,60,206,0%
26107,60,218,0%
26168,60,217,0%
26229,60,231,0%
26290,60,219,0%
26351,60,211,0%
26412,60,216,0%
26473,60,207,0%
26534,60,229,0%
26595,60,222,0%
26656,60,210,0%
26717,60,206,0%
26778,60,202,0%
26839,60,209,0%
26900,60,229,0%
26961,60,209,0%
27022,60,212,0%
27083,60,214,0%
27144,60,229,0%
27205,60,229,0%
27266,60,212,0%
27327,60,218,0%
27388,60,208,0%
27449,60,219,0%
27510,60,217,0%
27571,60,229,0%
27632,60,211,0%
27693,60,223,0%
27754,60,225,0%
27815,60,217,0%
27876,60,230,0%
27937,60,216,0%
27998,60,215,0%
28059,60,209,0%
28120,60,216,0%
28181,60,199,0%
28242,60,208,0%
28303,60,220,0%
28364,60,219,0%
28425,60,213,0%
28486,60,230,0%
28547,60,210,0%
28608,60,219,0%
28669,60,209,0%
28730,60,224,0%
28791,60,221,0%
28852,60,216,0%
28913,60,214,0%
28974,60,221,0%
29035,60,216,0%
29096,60,212,0%
29157,60,217,0%
29218,60,222,0%
29279,60,218,0%
29340,60,217,0%
29401,60,215,0%
29462,60,222,0%
29523,60,209,0%
29584,60,232,0%
29645,60,218,0%
29706,60,228,0%
29767,60,218,0%
29828,60,207,0%
29889,60,226,0%
29950,60,220,0%
30011,60,202,0%
30072,60,220,0%
30133,60,227,0%
30194,60,206,0%
30255,60,225,0%
30316,60,221,0%
30377,60,226,0%
30438,60,205,0%
30499,60,196,0%
30560,60,203,10%
30621,60,200,10%
30682,60,201,10%
30743,60,188,10%
30804,60,202,10%
30865,60,191,10%
30926,60,202,10%
30987,60,188,10%
31048,60,193,10%
31109,60,183,10%
31170,60,202,10%
31231,60,190,10%
31292,60,197,10%
31353,60,194,10%
31414,60,202,10%
31475,60,185,10%
31536,60,199,10%
31597,60,188,10%
31658,60,196,10%
31719,60,182,10%
31780,60,204,10%
31841,60,198,10%
31902,60,196,10%
31963,60,204,10%
32024,60,187,10%
32085,60,189,10%
32146,60,196,10%
32207,60,194,10%
32268,60,191,10%
32329,60,200,10%
32390,60,191,10%
32451,60,199,10%
32512,60,188,10%
32573,60,205,10%
32634,60,203,10%
32695,60,190,10%
32756,60,189,10%
32817,60,192,10%
32878,60,197,10%
32939,60,188,10%
33000,60,192,10%
33061,60,202,10%
33122,60,182,10%
33183,60,190,10%
33244,60,193,10%
33305,60,194,10%
33366,60,198,10%
33427,60,187,10%
33488,60,201,10%
33549,60,190,10%
33610,60,194,10%
33671,60,198,10%
33732,60,201,10%
33793,60,200,10%
33854,60,187,10%
33915,60,191,10%
33976,60,201,10%
34037,60,197,10%
34098,60,197,10%
34159,60,205,10%
34220,60,198,10%
34281,60,197,10%
34342,60,178,10%
34403,60,192,10%
34464,60,187,10%
34525,60,185,10%
34586,60,194,10%
34647,60,192,10%
34708,60,196,10%
34769,60,189,10%
34830,60,179,10%
34891,60,202,10%
34952,60,202,10%
35013,60,197,10%
35074,60,205,10%
35135,60,193,10%
35196,60,192,10%
35257,60,196,10%
35318,60,188,10%
35379,60,205,10%
35440,60,199,10%
35501,60,197,10%
35562,60,202,10%
35623,60,202,10%
35684,60,191,10%
35745,60,191,10%
35806,60,194,10%
35867,60,204,10%
35928,60,192,10%
35989,60,187,10%
36050,60,189,10%
36111,60,192,10%
36172,60,189,10%
36233,60,183,10%
36294,60,203,10%
36355,60,184,10%
36416,60,181,10%
36477,60,200,10%
36538,60,196,10%
36599,60,194,10%
36660,60,191,10%
36721,60,194,10%
36782,60,197,10%
36843,60,199,10%
36904,60,201,10%
36965,60,178,10%
37026,60,199,10%
37087,60,189,10%
37148,60,199,10%
37209,60,207,10%
37270,60,189,10%
37331,60,206,10%
37392,60,197,10%
37453,60,193,10%
37514,60,184,10%
37575,60,196,10%
37636,60,178,10%
37697,60,188,10%
37758,60,196,10%
37819,60,165,10%
37880,60,187,10%
37941,60,180,10%
38002,60,197,10%
38063,60,194,10%
38124,60,205,10%
38185,60,185,10%
38246,60,181,10%
38307,60,201,10%
38368,60,176,10%
38429,60,178,10%
38490,60,206,10%
38551,60,194,10%
38612,60,191,10%
38673,60,204,10%
38734,60,206,10%
38795,60,185,10%
38856,60,190,10%
38917,60,199,10%
38978,60,207,10%
39039,60,200,10%
39100,60,190,10%
39161,60,181,10%
39222,60,199,10%
39283,60,197,10%
39344,60,189,10%
39405,60,194,10%
39466,60,202,10%
39527,60,205,10%
39588,60,195,10%
39649,60,192,10%
39710,60,203,10%
39771,60,186,10%
39832,60,193,10%
39893,60,193,10%
39954,60,203,10%
40015,60,202,10%
40076,60,206,10%
40137,60,193,10%
40198,60,205,10%
40259,60,201,10%
40320,60,185,10%
40381,60,194,10%
40442,60,196,10%
40503,60,190,10%
40564,60,192,10%
40625,60,206,10%
40686,60,200,10%
40747,60,183,10%
40808,60,201,10%
40869,60,200,10%
40930,60,202,10%
40991,60,207,10%
41052,60,197,10%
41113,60,177,10%
41174,60,195,10%
41235,60,166,10%
41296,60,203,10%
41357,60,199,10%
41418,60,208,10%
41479,60,198,10%
41540,60,177,10%
41601,60,182,10%
41662,60,196,10%
41723,60,196,10%
41784,60,204,10%
41845,60,191,10%
41906,60,206,10%
41967,60,195,10%
42028,60,191,10%
42089,60,209,10%
42150,60,192,10%
42211,60,184,10%
42272,60,202,10%
42333,60,210,10%
42394,60,204,10%
42455,60,191,10%
42516,60,202,10%
42577,60,156,10%
42638,60,193,10%
42699,60,199,10%
42760,60,206,10%
42821,60,195,10%
42882,60,186,10%
42943,60,192,10%
43004,60,182,10%
43065,60,200,10%
43126,60,195,10%
43187,60,194,10%
43248,60,187,10%
43309,60,200,10%
43370,60,199,10%
43431,60,202,10%
43492,60,194,10%
43553,60,191,10%
43614,60,186,10%
43675,60,188,10%
43736,60,199,10%
43797,60,190,10%
43858,60,204,10%
43919,60,195,10%
43980,60,194,10%
44041,60,200,10%
44102,60,201,10%
44163,60,195,10%
44224,60,197,10%
44285,60,180,10%
44346,60,186,10%
44407,60,194,10%
44468,60,204,10%
44529,60,195,10%
44590,60,196,10%
44651,60,188,10%
44712,60,197,10%
44773,60,194,10%
44834,60,191,10%
44895,60,203,10%
44956,60,180,10%
45017,60,189,10%
45078,60,195,10%
45139,60,193,10%
45200,60,193,10%
45261,60,191,10%
45322,60,190,10%
45383,60,198,10%
45444,60,196,10%
45505,60,196,10%
45566,60,187,10%
45627,60,201,10%
45688,60,203,10%
45749,60,191,10%
45810,60,193,10%
45871,60,192,10%
45932,60,201,10%
45993,60,175,10%
46054,60,195,10%
46115,60,203,10%
46176,60,205,10%
46237,60,204,10%
46298,60,195,10%
46359,60,191,10%
46420,60,190,10%
46481,60,187,10%
46542,60,198,10%
46603,60,186,10%
46664,60,181,10%
46725,60,201,10%
46786,60,191,10%
46847,60,190,10%
46908,60,197,10%
46969,60,191,10%
47030,60,188,10%
47091,60,196,10%
47152,60,200,10%
47213,60,181,10%
47274,60,204,10%
47335,60,179,10%
47396,60,205,10%
47457,60,195,10%
47518,60,209,10%
47579,60,207,10%
47640,60,180,10%
47701,60,175,10%
47762,60,202,10%
47823,60,180,10%
47884,60,194,10%
47945,60,206,10%
48006,60,204,10%
48067,60,194,10%
48128,60,179,10%
48189,60,188,10%
48250,60,196,10%
48311,60,201,10%
48372,60,193,10%
48433,60,206,10%
48494,60,187,10%
48555,60,188,10%
48616,60,209,10%
48677,60,192,10%
48738,60,199,10%
48799,60,186,10%
48860,60,185,10%
48921,60,186,10%
48982,60,197,10%
49043,60,188,10%
49104,60,198,10%
49165,60,192,10%
49226,60,195,10%
49287,60,188,10%
49348,60,181,10%
49409,60,200,10%
49470,60,199,10%
49531,60,182,10%
49592,60,192,10%
49653,60,198,10%
49714,60,197,10%
49775,60,190,10%
49836,60,186,10%
49897,60,192,10%
49958,60,192,10%
50019,60,196,10%
50080,60,198,10%
50141,60,197,10%
50202,60,195,10%
50263,60,194,10%
50324,60,186,10%
50385,60,204,10%
50446,60,202,10%
50507,60,200,10%
50568,60,190,10%
50629,60,180,10%
50690,60,186,10%
50751,60,191,10%
50812,60,195,10%
50873,60,194,10%
50934,60,188,10%
50995,60,182,10%
51056,60,203,10%
51117,60,183,10%
51178,60,204,10%
51239,60,184,10%
51300,60,203,10%
51361,60,183,10%
51422,60,201,10%
51483,60,197,10%
51544,60,191,10%
51605,60,197,10%
51666,60,200,10%
51727,60,188,10%
51788,60,194,10%
51849,60,193,10%
51910,60,206,10%
51971,60,198,10%
52032,60,204,10%
52093,60,196,10%
52154,60,195,10%
52215,60,192,10%
52276,60,195,10%
52337,60,198,10%
52398,60,191,10%
52459,60,187,10%
52520,60,173,10%
52581,60,207,10%
52642,60,188,10%
52703,60,209,10%
52764,60,198,10%
52825,60,184,10%
52886,60,198,10%
52947,60,193,10%
53008,60,190,10%
53069,60,191,10%
53130,60,188,10%
53191,60,204,10%
53252,60,200,10%
53313,60,205,10%
53374,60,184,10%
53435,60,197,10%
53496,60,178,10%
53557,60,198,10%
53618,60,193,10%
53679,60,193,10%
53740,60,195,10%
53801,60,193,10%
53862,60,188,10%
53923,60,188,10%
53984,60,201,10%
54045,60,201,10%
54106,60,195,10%
54167,60,194,10%
54228,60,195,10%
54289,60,186,10%
54350,60,199,10%
54411,60,193,10%
54472,60,197,10%
54533,60,186,10%
54594,60,189,10%
54655,60,195,10%
54716,60,189,10%
54777,60,197,10%
54838,60,185,10%
54899,60,193,10%
54960,60,186,10%
55021,60,200,10%
55082,60,191,10%
55143,60,199,10%
55204,60,199,10%
55265,60,191,10%
55326,60,195,10%
55387,60,195,10%
55448,60,188,10%
55509,60,202,10%
55570,60,195,10%
55631,60,193,10%
55692,60,193,10%
55753,60,194,10%
55814,60,192,10%
55875,60,191,10%
55936,60,192,10%
55997,60,194,10%
56058,60,180,10%
56119,60,185,10%
56180,60,204,10%
56241,60,195,10%
56302,60,185,10%
56363,60,190,10%
56424,60,206,10%
56485,60,202,10%
56546,60,199,10%
56607,60,199,10%
56668,60,203,10%
56729,60,195,10%
56790,60,189,10%
56851,60,197,10%
56912,60,188,10%
56973,60,191,10%
57034,60,186,10%
57095,60,177,10%
57156,60,192,10%
57217,60,192,10%
57278,60,200,10%
57339,60,196,10%
57400,60,182,10%
57461,60,192,10%
57522,60,179,10%
57583,60,199,10%
57644,60,199,10%
57705,60,186,10%
57766,60,196,10%
57827,60,191,10%
57888,60,201,10%
57949,60,193,10%
58010,60,197,10%
58071,60,194,10%
58132,60,200,10%
58193,60,198,10%
58254,60,205,10%
58315,60,186,10%
58376,60,198,10%
58437,60,199,10%
58498,60,196,10%
58559,60,192,10%
58620,60,188,10%
58681,60,196,10%
58742,60,188,10%
58803,60,186,10%
58864,60,207,10%
58925,60,189,10%
58986,60,197,10%
59047,60,191,10%
59108,60,180,10%
59169,60,187,10%
59230,60,206,10%
59291,60,176,10%
59352,60,202,10%
59413,60,195,10%
59474,60,190,10%
59535,60,193,10%
59596,60,198,10%
59657,60,191,10%
59718,60,208,10%
59779,60,199,10%
59840,60,190,10%
59901,60,199,10%
59962,60,183,10%
60023,60,198,10%
60084,60,202,10%
60145,60,195,10%
60206,60,197,10%
60267,60,187,10%
60328,60,201,10%
60389,60,188,10%
60450,60,199,10%
60511,60,196,10%
60572,60,204,10%
60633,60,185,10%
60694,60,189,10%
60755,60,200,10%
60816,60,186,10%
60877,60,192,10%
60938,60,188,10%
60999,60,189,10%
61060,60,130,40%
61121,60,124,40%
61182,60,129,40%
61243,60,133,40%
61304,60,131,40%
61365,60,134,40%
61426,60,124,40%
61487,60,126,40%
61548,60,130,40%
61609,60,130,40%
61670,60,135,40%
61731,60,132,40%
61792,60,126,40%
61853,60,124,40%
61914,60,126,40%
61975,60,127,40%
62036,60,135,40%
62097,60,128,40%
62158,60,128,40%
62219,60,125,40%
62280,60,125,40%
62341,60,116,40%
62402,60,123,40%
62463,60,134,40%
62524,60,129,40%
62585,60,127,40%
62646,60,121,40%
62707,60,135,40%
62768,60,134,40%
62829,60,131,40%
62890,60,119,40%
62951,60,128,40%
63012,60,128,40%
63073,60,134,40%
63134,60,124,40%
63195,60,129,40%
63256,60,133,40%
63317,60,129,40%
63378,60,137,40%
63439,60,118,40%
63500,60,122,40%
63561,60,127,40%
63622,60,120,40%
63683,60,134,40%
63744,60,126,40%
63805,60,131,40%
63866,60,134,40%
63927,60,126,40%
63988,60,134,40%
64049,60,136,40%
64110,60,127,40%
64171,60,131,40%
64232,60,137,40%
64293,60,125,40%
64354,60,122,40%
64415,60,137,40%
64476,60,123,40%
64537,60,126,40%
64598,60,127,40%
64659,60,125,40%
64720,60,119,40%
64781,60,121,40%
64842,60,126,40%
64903,60,134,40%
64964,60,118,40%
65025,60,125,40%
65086,60,120,40%
65147,60,129,40%
65208,60,130,40%
65269,60,130,40%
65330,60,127,40%
65391,60,120,40%
65452,60,124,40%
65513,60,123,40%
65574,60,122,40%
65635,60,129,40%
65696,60,125,40%
65757,60,130,40%
65818,60,121,40%
65879,60,131,40%
65940,60,128,40%
66001,60,128,40%
66062,60,132,40%
66123,60,127,40%
66184,60,127,40%
66245,60,126,40%
66306,60,131,40%
66367,60,123,40%
66428,60,132,40%
66489,60,120,40%
66550,60,132,40%
66611,60,132,40%
66672,60,127,40%
66733,60,123,40%
66794,60,137,40%
66855,60,125,40%
66916,60,125,40%
66977,60,124,40%
67038,60,134,40%
67099,60,133,40%
67160,60,122,40%
67221,60,122,40%
67282,60,134,40%
67343,60,121,40%
67404,60,127,40%
67465,60,130,40%
67526,60,132,40%
67587,60,127,40%
67648,60,135,40%
67709,60,125,40%
67770,60,136,40%
67831,60,126,40%
67892,60,129,40%
67953,60,134,40%
68014,60,131,40%
68075,60,129,40%
68136,60,129,40%
68197,60,128,40%
68258,60,135,40%
68319,60,123,40%
68380,60,118,40%
68441,60,128,40%
68502,60,135,40%
68563,60,122,40%
68624,60,134,40%
68685,60,126,40%
68746,60,124,40%
68807,60,133,40%
68868,60,130,40%
68929,60,136,40%
68990,60,126,40%
69051,60,127,40%
69112,60,122,40%
69173,60,131,40%
69234,60,122,40%
69295,60,123,40%
69356,60,133,40%
69417,60,115,40%
69478,60,119,40%
69539,60,128,40%
69600,60,126,40%
69661,60,116,40%
69722,60,128,40%
69783,60,120,40%
69844,60,132,40%
69905,60,121,40%
69966,60,132,40%
70027,60,129,40%
70088,60,127,40%
70149,60,130,40%
70210,60,128,40%
70271,60,119,40%
70332,60,133,40%
70393,60,136,40%
70454,60,124,40%
70515,60,132,40%
70576,60,116,40%
70637,60,130,40%
70698,60,128,40%
70759,60,125,40%
70820,60,124,40%
70881,60,126,40%
70942,60,127,40%
71003,60,131,40%
71064,60,121,40%
71125,60,131,40%
71186,60,123,40%
71247,60,132,40%
71308,60,126,40%
71369,60,122,40%
71430,60,128,40%
71491,60,123,40%
71552,60,113,40%
71613,60,139,40%
71674,60,125,40%
71735,60,136,40%
71796,60,129,40%
71857,60,134,40%
71918,60,130,40%
71979,60,131,40%
72040,60,128,40%
72101,60,131,40%
72162,60,125,40%
72223,60,124,40%
72284,60,132,40%
72345,60,129,40%
72406,60,133,40%
72467,60,122,40%
72528,60,123,40%
72589,60,130,40%
72650,60,124,40%
72711,60,130,40%
72772,60,131,40%
72833,60,131,40%
72894,60,135,40%
72955,60,124,40%
73016,60,128,40%
73077,60,130,40%
73138,60,131,40%
73199,60,134,40%
73260,60,127,40%
73321,60,127,40%
73382,60,137,40%
73443,60,135,40%
73504,60,134,40%
73565,60,116,40%
73626,60,117,40%
73687,60,122,40%
73748,60,135,40%
73809,60,133,40%
73870,60,126,40%
73931,60,129,40%
73992,60,133,40%
74053,60,131,40%
74114,60,123,40%
74175,60,133,40%
74236,60,114,40%
74297,60,133,40%
74358,60,124,40%
74419,60,132,40%
74480,60,138,40%
74541,60,126,40%
74602,60,119,40%
74663,60,132,40%
74724,60,128,40%
74785,60,124,40%
74846,60,130,40%
74907,60,131,40%
74968,60,128,40%
75029,60,134,40%
75090,60,128,40%
75151,60,119,40%
75212,60,129,40%
75273,60,123,40%
75334,60,135,40%
75395,60,122,40%
75456,60,127,40%
75517,60,125,40%
75578,60,109,40%
75639,60,133,40%
75700,60,131,40%
75761,60,122,40%
75822,60,131,40%
75883,60,125,40%
75944,60,130,40%
76005,60,138,40%
76066,60,134,40%
76127,60,132,40%
76188,60,132,40%
76249,60,124,40%
76310,60,129,40%
76371,60,123,40%
76432,60,135,40%
76493,60,134,40%
76554,60,129,40%
76615,60,121,40%
76676,60,125,40%
76737,60,127,40%
76798,60,130,40%
76859,60,131,40%
76920,60,135,40%
76981,60,125,40%
77042,60,124,40%
77103,60,126,40%
77164,60,134,40%
77225,60,126,40%
77286,60,133,40%
77347,60,136,40%
77408,60,130,40%
77469,60,126,40%
77530,60,129,40%
77591,60,127,40%
77652,60,131,40%
77713,60,128,40%
77774,60,114,40%
77835,60,125,40%
77896,60,133,40%
77957,60,132,40%
78018,60,128,40%
78079,60,109,40%
78140,60,129,40%
78201,60,129,40%
78262,60,128,40%
78323,60,125,40%
78384,60,137,40%
78445,60,132,40%
78506,60,129,40%
78567,60,130,40%
78628,60,134,40%
78689,60,136,40%
78750,60,132,40%
78811,60,140,40%
78872,60,138,40%
78933,60,128,40%
78994,60,135,40%
79055,60,128,40%
79116,60,136,40%
79177,60,130,40%
79238,60,131,40%
79299,60,131,40%
79360,60,131,40%
79421,60,123,40%
79482,60,139,40%
79543,60,129,40%
79604,60,133,40%
79665,60,129,40%
79726,60,125,40%
79787,60,125,40%
79848,60,126,40%
79909,60,120,40%
79970,60,127,40%
80031,60,124,40%
80092,60,138,40%
80153,60,120,40%
80214,60,131,40%
80275,60,130,40%
80336,60,136,40%
80397,60,120,40%
80458,60,122,40%
80519,60,128,40%
80580,60,125,40%
80641,60,120,40%
80702,60,129,40%
80763,60,127,40%
80824,60,128,40%
80885,60,124,40%
80946,60,122,40%
81007,60,129,40%
81068,60,123,40%
81129,60,131,40%
81190,60,123,40%
81251,60,130,40%
81312,60,132,40%
81373,60,134,40%
81434,60,132,40%
81495,60,123,40%
81556,60,123,40%
81617,60,128,40%
81678,60,127,40%
81739,60,127,40%
81800,60,128,40%
81861,60,124,40%
81922,60,124,40%
81983,60,127,40%
82044,60,120,40%
82105,60,124,40%
82166,60,121,40%
82227,60,132,40%
82288,60,122,40%
82349,60,127,40%
82410,60,126,40%
82471,60,127,40%
82532,60,121,40%
82593,60,130,40%
82654,60,126,40%
82715,60,139,40%
82776,60,125,40%
82837,60,124,40%
82898,60,127,40%
82959,60,134,40%
83020,60,127,40%
83081,60,129,40%
83142,60,118,40%
83203,60,121,40%
83264,60,131,40%
83325,60,128,40%
83386,60,131,40%
83447,60,119,40%
83508,60,128,40%
83569,60,125,40%
83630,60,121,40%
83691,60,119,40%
83752,60,131,40%
83813,60,114,40%
83874,60,113,40%
83935,60,123,40%
83996,60,127,40%
84057,60,128,40%
84118,60,125,40%
84179,60,130,40%
84240,60,138,40%
84301,60,132,40%
84362,60,124,40%
84423,60,131,40%
84484,60,130,40%
84545,60,120,40%
84606,60,116,40%
84667,60,125,40%
84728,60,128,40%
84789,60,120,40%
84850,60,137,40%
84911,60,129,40%
84972,60,129,40%
85033,60,123,40%
85094,60,128,40%
85155,60,135,40%
85216,60,137,40%
85277,60,133,40%
