day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456819	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123456819	231	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	50	50	0	0	0	9	[]	0	0
2	123456819	215	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	50	50	0	0	0	17	[]	0	3
3	123456819	193	39	8	0	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	50	50	0	0	0	28	[]	0	6
4	123456819	161	63	15	0	0	0	0	0	0	0	0	0	0	0	1	0	79	6	1	0	0	1	50	50	0	0	0	41	[]	0	9
5	123456819	116	72	30	1	14	3	2	0	0	0	1	0	0	0	1	0	98	8	1	2	1	1	50	50	0	0	0	49	[1D]	1	9
6	123456819	112	56	47	4	14	2	2	1	0	0	1	0	0	0	1	0	98	8	1	2	1	1	50	50	0	0	0	53	[1D]	1	11
7	123456819	102	35	51	11	19	9	5	5	0	0	2	0	0	0	1	0	117	9	1	4	2	1	50	50	0	0	0	58	[1D 2D]	2	11
8	123456819	26	12	2	0	86	22	61	27	0	0	2	0	0	0	1	1	219	9	2	35	2	2	50	50	0	0	0	62	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D]	10	12
9	123456819	23	13	3	1	86	14	63	33	0	0	1	1	0	0	1	1	219	9	2	35	2	2	50	50	0	0	0	64	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D]	10	12
10	123456819	13	21	5	1	86	12	56	42	0	0	1	1	0	0	1	1	219	9	2	35	2	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D]	10	12
11	123456819	10	20	8	2	86	9	58	43	0	0	0	2	0	0	1	1	219	9	2	35	2	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D]	10	12
12	123456819	2	9	8	1	93	12	58	52	0	0	1	2	0	0	1	1	238	10	2	39	3	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D 3B]	11	12
13	123456819	2	6	10	2	93	9	51	62	0	0	1	2	0	0	1	1	238	10	2	39	3	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D 3B]	11	12
14	123456819	2	3	13	2	93	8	47	67	0	0	0	3	0	0	1	1	238	10	2	39	3	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D 3B]	11	12
15	123456819	0	0	0	0	95	7	59	74	0	0	0	3	0	0	1	1	243	10	2	42	3	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D 3B 1B]	12	12
16	123456819	0	0	0	0	95	5	54	81	0	0	0	3	0	0	1	1	243	10	2	42	3	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D 3B 1B]	12	12
17	123456819	0	0	0	0	95	3	46	91	0	0	0	3	0	0	1	1	243	10	2	42	3	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D 3B 1B]	12	12
18	123456819	0	0	0	0	95	3	39	98	0	0	0	3	0	0	1	1	243	10	2	42	3	2	50	50	0	0	0	66	[1D 2D 1C 1A 2A 2B 2C 3A 3C 3D 3B 1B]	12	12
19	123456819	13	1	0	6	81	2	33	100	0	0	0	2	0	0	1	1	243	10	2	42	3	2	50	50	0	0	0	67	[2D 1C 1A 2A 2B 2C 3A 3C 3D 3B 1B]	11	11
20	123456819	12	2	0	6	81	1	32	102	0	0	0	2	0	0	1	1	243	10	2	42	3	2	50	50	0	0	0	68	[2D 1C 1A 2A 2B 2C 3A 3C 3D 3B 1B]	11	11
21	123456819	17	1	1	21	76	0	31	90	0	0	0	1	0	0	1	1	243	10	2	42	3	2	50	50	0	0	0	68	[1C 1A 2A 2B 2C 3A 3C 3D 3B 1B]	10	11
22	123456819	82	3	1	114	9	0	11	19	0	0	0	1	0	0	0	0	293	10	2	42	3	2	50	50	0	0	0	69	[3B 1B]	2	3
23	123456819	77	7	2	114	9	0	9	21	0	0	0	1	0	0	0	0	293	10	2	42	3	2	50	50	0	0	0	70	[3B 1B]	2	3
24	123456819	63	8	1	108	16	4	9	29	0	0	0	1	0	0	1	0	312	10	3	43	3	3	50	50	0	0	0	74	[3B 1B 1D]	3	4
25	123456819	58	11	3	108	16	2	11	29	0	0	0	1	0	0	1	0	312	10	3	43	3	3	50	50	0	0	0	75	[3B 1B 1D]	3	6
26	123456819	57	19	3	121	9	1	10	19	0	0	0	0	0	0	1	0	312	11	3	43	3	3	50	50	0	0	0	80	[1B 1D]	2	5
27	123456819	53	17	9	121	9	1	9	20	0	0	0	0	0	0	1	0	312	12	3	43	3	3	50	50	0	0	0	84	[1B 1D]	2	7
28	123456819	48	17	14	121	9	1	7	22	0	0	0	0	0	0	1	0	312	14	3	43	3	3	50	50	0	0	0	89	[1B 1D]	2	8
29	123456819	31	6	2	119	24	10	15	32	0	0	0	0	0	0	0	1	443	15	3	55	3	3	50	50	0	0	0	91	[1D 2A 2C 3D]	4	8
30	123456819	29	6	3	120	24	8	16	33	0	0	0	0	0	0	0	1	443	15	3	55	3	3	50	50	0	0	0	91	[1D 2A 2C 3D]	4	8
31	123456819	28	6	4	120	24	5	18	34	0	0	0	0	0	0	0	1	443	17	3	55	3	3	50	50	0	0	0	91	[1D 2A 2C 3D]	4	8
32	123456819	25	8	3	122	24	3	19	35	0	0	0	0	0	0	0	1	443	18	3	55	3	3	50	50	0	0	0	93	[1D 2A 2C 3D]	4	7
33	123456819	23	6	7	122	24	2	16	39	0	0	0	0	0	0	0	1	443	18	3	55	3	3	50	50	0	0	0	93	[1D 2A 2C 3D]	4	9
34	123456819	11	2	4	83	36	4	17	81	0	0	0	0	0	0	1	1	500	18	4	59	3	4	50	50	0	0	0	93	[1D 2A 2C 3D 1C 3C 2B]	7	9
35	123456819	9	4	4	83	36	2	17	83	0	0	0	0	0	0	1	1	500	19	4	59	3	4	50	50	0	0	0	95	[1D 2A 2C 3D 1C 3C 2B]	7	9
36	123456819	8	5	3	84	36	1	14	87	0	0	0	0	0	0	1	1	525	19	4	59	3	4	50	50	0	0	0	95	[1D 2A 2C 3D 1C 3C 2B]	7	9
37	123456819	8	5	2	85	36	1	13	88	0	0	0	0	0	0	1	1	525	19	4	59	3	4	50	50	0	0	0	95	[1D 2A 2C 3D 1C 3C 2B]	7	8
38	123456819	15	4	3	98	29	1	9	80	0	0	0	0	0	0	1	0	525	19	4	59	3	4	50	50	0	0	0	95	[2A 2C 3D 1C 3C 2B]	6	8
