day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456907	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123456907	231	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	50	0	0	0	9	[]	0	0
2	123456907	220	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	50	50	0	0	0	20	[]	0	0
3	123456907	206	28	6	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	50	50	0	0	0	27	[]	0	6
4	123456907	172	51	17	0	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	50	50	0	0	0	36	[]	0	9
5	123456907	131	76	30	3	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	50	50	0	0	0	46	[]	0	10
6	123456907	127	55	50	8	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	50	50	0	0	0	50	[]	0	11
7	123456907	109	52	48	11	8	4	6	1	0	0	0	0	0	0	1	0	79	7	1	6	0	1	50	50	0	0	0	60	[2C]	1	11
8	123456907	19	12	2	6	91	32	62	14	0	0	1	0	0	0	1	0	186	8	1	42	1	1	50	50	0	0	0	65	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D]	10	12
9	123456907	16	12	5	6	91	18	71	19	0	0	1	0	0	0	1	0	186	9	1	42	1	1	50	50	0	0	0	66	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D]	10	12
10	123456907	13	10	9	7	91	14	64	30	0	0	1	0	0	0	0	1	186	9	1	42	1	1	50	50	0	0	0	66	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D]	10	12
11	123456907	12	10	9	8	91	7	66	35	0	0	1	0	0	0	0	1	186	10	1	42	1	1	50	50	0	0	0	66	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D]	10	12
12	123456907	8	12	8	11	91	4	57	47	0	0	0	1	0	0	0	1	186	10	1	42	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D]	10	12
13	123456907	1	4	5	10	98	10	56	54	0	0	0	1	0	0	0	1	205	10	1	45	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C]	11	12
14	123456907	1	4	5	10	98	8	50	62	0	0	0	1	0	0	0	1	205	10	1	45	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C]	11	12
15	123456907	0	0	0	0	99	10	47	82	0	0	0	1	0	0	0	1	229	10	1	49	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C 2B]	12	11
16	123456907	0	0	0	0	99	7	41	91	0	0	0	1	0	0	0	1	229	10	1	49	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C 2B]	12	11
17	123456907	0	0	0	0	99	5	39	95	0	0	0	1	0	0	0	1	229	10	1	49	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C 2B]	12	11
18	123456907	0	0	0	0	99	3	38	98	0	0	0	1	0	0	0	1	229	10	1	49	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C 2B]	12	11
19	123456907	0	0	0	0	99	3	36	100	0	0	0	1	0	0	0	1	229	10	1	49	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C 2B]	12	11
20	123456907	0	0	0	0	99	2	34	103	0	0	0	1	0	0	0	1	229	10	1	49	1	1	50	50	0	0	0	67	[2C 1A 1B 1C 1D 2A 2D 3A 3B 3D 3C 2B]	12	11
21	123456907	6	2	0	12	91	2	26	100	0	0	0	1	0	0	0	0	229	11	1	49	1	1	50	50	0	0	0	69	[1A 1B 1C 1D 2A 2D 3A 3B 3D 3C 2B]	11	9
22	123456907	84	6	0	109	8	2	6	25	0	0	0	0	0	0	0	0	298	11	1	50	1	1	50	50	0	0	0	74	[3C 2B]	2	3
23	123456907	77	12	1	109	8	1	7	25	0	0	0	0	0	0	0	0	298	13	1	50	1	1	50	50	0	0	0	80	[3C 2B]	2	4
24	123456907	73	16	1	109	8	1	4	28	0	0	0	0	0	0	0	0	298	14	1	50	1	1	50	50	0	0	0	83	[3C 2B]	2	3
25	123456907	67	16	7	109	8	1	3	29	0	0	0	0	0	0	0	0	298	15	1	50	1	1	50	50	0	0	0	86	[3C 2B]	2	6
26	123456907	58	21	10	110	8	0	4	29	0	0	0	0	0	0	0	0	298	15	1	50	1	1	50	50	0	0	0	89	[3C 2B]	2	8
27	123456907	57	18	13	112	5	1	3	31	0	0	0	0	0	0	0	0	317	16	1	51	1	1	50	50	0	0	0	93	[2B 2C]	2	8
28	123456907	52	18	17	113	5	0	1	34	0	0	0	0	0	0	0	0	317	16	1	51	1	1	50	50	0	0	0	98	[2B 2C]	2	8
29	123456907	27	10	7	96	24	9	13	54	0	0	0	0	0	0	0	0	429	16	1	62	1	1	50	50	0	0	0	102	[2C 1B 1C 1D 3A]	5	9
30	123456907	27	5	12	96	24	7	13	56	0	0	0	0	0	0	0	0	429	16	1	62	1	1	50	50	0	0	0	102	[2C 1B 1C 1D 3A]	5	9
31	123456907	21	11	12	96	24	6	14	56	0	0	0	0	0	0	0	0	429	16	1	62	1	1	50	50	0	0	0	103	[2C 1B 1C 1D 3A]	5	9
32	123456907	17	11	14	98	24	3	16	57	0	0	0	0	0	0	0	0	429	17	1	62	1	1	50	50	0	0	0	105	[2C 1B 1C 1D 3A]	5	8
