day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456837	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123456837	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	50	50	0	0	0	3	[]	0	0
2	123456837	230	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	50	50	0	0	0	10	[]	0	0
3	123456837	218	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	50	50	0	0	0	16	[]	0	1
4	123456837	198	38	3	0	0	0	0	0	0	0	1	0	0	0	0	0	19	12	0	0	1	0	50	50	0	0	0	17	[]	0	4
5	123456837	149	60	10	0	10	5	4	0	0	0	2	0	0	0	0	0	38	15	0	4	2	0	50	50	0	0	0	20	[3D]	1	7
6	123456837	145	53	19	2	10	4	5	0	0	0	2	0	0	0	0	0	38	17	0	4	2	0	50	50	0	0	0	24	[3D]	1	6
7	123456837	138	24	10	3	12	20	22	5	0	0	3	0	0	0	3	0	113	21	3	20	3	3	50	50	0	0	0	29	[3D 2A 2C]	3	8
8	123456837	103	52	14	6	12	14	24	9	0	0	2	1	0	0	3	0	113	21	3	20	3	3	50	50	0	0	0	33	[3D 2A 2C]	3	9
9	123456837	71	62	17	4	12	17	35	15	0	0	2	1	0	0	2	2	150	22	4	29	3	4	50	50	0	0	0	37	[3D 2A 2C 2D]	4	11
10	123456837	39	78	29	8	12	10	33	24	0	0	2	1	0	0	2	2	150	22	4	29	3	4	50	50	0	0	0	38	[3D 2A 2C 2D]	4	12
11	123456837	24	64	37	8	12	15	39	32	0	0	1	2	0	0	4	2	185	23	6	36	3	6	50	50	0	0	0	39	[3D 2A 2C 2D 1A]	5	12
12	123456837	13	33	40	10	22	25	49	38	0	0	2	2	0	0	2	4	221	24	6	48	4	6	50	50	0	0	0	40	[3D 2A 2C 2D 1A 1C 3A]	7	12
13	123456837	13	25	45	13	22	18	45	49	0	0	2	2	0	0	2	4	221	24	6	48	4	6	50	50	0	0	0	40	[3D 2A 2C 2D 1A 1C 3A]	7	12
14	123456837	13	17	32	15	22	14	52	65	0	0	1	2	0	0	3	4	240	24	7	61	4	7	50	50	0	0	0	40	[3D 2A 2C 2D 1A 1C 3A 3B]	8	11
15	123456837	23	7	8	19	12	19	66	75	0	0	2	1	0	0	4	4	278	27	8	80	5	8	50	50	0	0	0	40	[2A 2C 2D 1A 1C 3A 3B 2B 1B]	9	10
16	123456837	23	7	7	20	12	11	65	84	0	0	2	1	0	0	4	4	295	28	8	80	5	8	50	50	0	0	0	40	[2A 2C 2D 1A 1C 3A 3B 2B 1B]	9	10
17	123456837	19	10	9	60	10	8	54	62	0	0	1	1	0	0	2	4	295	28	8	80	5	8	50	50	0	0	0	40	[2D 1A 1C 3A 3B 2B 1B]	7	9
18	123456837	13	11	4	50	10	9	54	80	0	0	2	1	0	0	1	5	314	29	8	86	6	8	50	50	0	0	0	41	[2D 1A 1C 3A 3B 2B 1B 1D]	8	9
19	123456837	11	9	8	71	10	6	44	73	0	0	2	1	0	0	0	5	314	30	8	86	6	8	50	50	0	0	0	42	[1A 1C 3A 3B 2B 1B 1D]	7	8
20	123456837	11	5	10	73	10	4	41	78	0	0	2	1	0	0	0	5	314	30	8	86	6	8	50	50	0	0	0	42	[1A 1C 3A 3B 2B 1B 1D]	7	8
21	123456837	10	5	11	94	10	2	32	70	0	0	1	2	0	0	0	3	314	32	8	86	6	8	50	50	0	0	0	43	[1C 3A 3B 2B 1B 1D]	6	8
22	123456837	14	8	14	124	0	2	22	52	0	0	1	1	0	0	0	2	314	32	8	86	6	8	50	50	0	0	0	43	[3B 2B 1B 1D]	4	6
23	123456837	12	8	13	127	0	1	19	56	0	0	1	1	0	0	0	2	314	34	8	86	6	8	50	50	0	0	0	43	[3B 2B 1B 1D]	4	6
24	123456837	12	1	9	138	0	2	23	51	0	0	0	2	0	0	1	1	333	34	9	94	6	9	50	50	0	0	0	43	[2B 1B 1D 3C]	4	5
25	123456837	12	0	9	179	0	2	12	24	0	0	0	1	0	0	1	0	333	34	9	94	6	9	50	50	0	0	0	43	[1D 3C]	2	3
26	123456837	12	0	7	181	0	1	11	26	0	0	0	1	0	0	1	0	333	35	9	94	6	9	50	50	0	0	0	43	[1D 3C]	2	3
