,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,3.2604999999999995,Infected,0%
3,3.0,9.593200000000001,Infected,0%
4,4.0,19.9801,Infected,0%
5,5.0,35.2144,Infected,0%
6,6.0,52.8858,Infected,0%
7,7.0,63.8918,Infected,0%
8,8.0,69.5171,Infected,0%
9,9.0,73.8576,Infected,0%
10,10.0,76.36269999999999,Infected,0%
11,11.0,76.81160000000001,Infected,0%
12,12.0,75.2547,Infected,0%
13,13.0,72.6894,Infected,0%
14,14.0,68.2425,Infected,0%
15,15.0,63.274499999999996,Infected,0%
16,16.0,57.9739,Infected,0%
17,17.0,52.62919999999999,Infected,0%
18,18.0,47.032,Infected,0%
19,19.0,41.6713,Infected,0%
20,20.0,36.05819999999999,Infected,0%
21,21.0,31.1643,Infected,0%
22,22.0,14.511099999999999,Infected,0%
23,23.0,13.9138,Infected,0%
24,24.0,14.3186,Infected,0%
25,25.0,15.224399999999997,Infected,0%
26,26.0,17.2164,Infected,0%
27,27.0,19.2706,Infected,0%
28,28.0,20.605099999999997,Infected,0%
29,29.0,18.8277,Infected,0%
30,30.0,20.342699999999997,Infected,0%
31,31.0,21.7415,Infected,0%
32,32.0,23.266500000000004,Infected,0%
33,33.0,24.206400000000002,Infected,0%
34,34.0,24.773600000000002,Infected,0%
35,35.0,24.6553,Infected,0%
36,36.0,23.6072,Infected,0%
37,37.0,22.597299999999997,Infected,0%
38,38.0,21.6632,Infected,0%
39,39.0,20.6453,Infected,0%
40,40.0,19.563100000000002,Infected,0%
41,41.0,18.3908,Infected,0%
42,42.0,17.1643,Infected,0%
43,43.0,14.1063,Infected,0%
44,44.0,13.2145,Infected,0%
45,45.0,12.472900000000001,Infected,0%
46,46.0,11.8335,Infected,0%
47,47.0,11.2164,Infected,0%
48,48.0,10.346599999999999,Infected,0%
49,49.0,9.9539,Infected,0%
50,50.0,8.1462,Infected,0%
51,51.0,8.0822,Infected,0%
52,52.0,8.0802,Infected,0%
53,53.0,8.0241,Infected,0%
54,54.0,7.9399999999999995,Infected,0%
55,55.0,7.8718,Infected,0%
56,56.0,7.651300000000001,Infected,0%
57,57.0,7.1082,Infected,0%
58,58.0,6.9578999999999995,Infected,0%
59,59.0,6.839699999999999,Infected,0%
60,60.0,6.693300000000001,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,3.0199999999999996,Infected,10%
64,3.0,8.7896,Infected,10%
65,4.0,17.757600000000004,Infected,10%
66,5.0,30.685299999999998,Infected,10%
67,6.0,46.0921,Infected,10%
68,7.0,55.4829,Infected,10%
69,8.0,60.62729999999999,Infected,10%
70,9.0,65.1203,Infected,10%
71,10.0,67.6773,Infected,10%
72,11.0,68.92190000000001,Infected,10%
73,12.0,68.8457,Infected,10%
74,13.0,67.4128,Infected,10%
75,14.0,64.40480000000001,Infected,10%
76,15.0,60.200300000000006,Infected,10%
77,16.0,55.525000000000006,Infected,10%
78,17.0,50.583000000000006,Infected,10%
79,18.0,45.6734,Infected,10%
80,19.0,40.3828,Infected,10%
81,20.0,35.3847,Infected,10%
82,21.0,30.9859,Infected,10%
83,22.0,16.593200000000003,Infected,10%
84,23.0,15.454799999999999,Infected,10%
85,24.0,15.200399999999998,Infected,10%
86,25.0,15.755499999999998,Infected,10%
87,26.0,16.765400000000003,Infected,10%
88,27.0,18.0019,Infected,10%
89,28.0,19.0782,Infected,10%
90,29.0,16.5551,Infected,10%
91,30.0,17.9699,Infected,10%
92,31.0,19.304700000000004,Infected,10%
93,32.0,20.637300000000003,Infected,10%
94,33.0,21.535,Infected,10%
95,34.0,22.4409,Infected,10%
96,35.0,22.436799999999995,Infected,10%
97,36.0,21.927999999999997,Infected,10%
98,37.0,21.310700000000004,Infected,10%
99,38.0,20.7054,Infected,10%
100,39.0,19.8597,Infected,10%
101,40.0,19.044000000000004,Infected,10%
102,41.0,17.9899,Infected,10%
103,42.0,16.8296,Infected,10%
104,43.0,14.0422,Infected,10%
105,44.0,13.3888,Infected,10%
106,45.0,12.735499999999998,Infected,10%
107,46.0,12.081999999999999,Infected,10%
108,47.0,11.6712,Infected,10%
109,48.0,11.056099999999999,Infected,10%
110,49.0,10.535099999999998,Infected,10%
111,50.0,8.5852,Infected,10%
112,51.0,8.4609,Infected,10%
113,52.0,8.344700000000001,Infected,10%
114,53.0,8.368700000000002,Infected,10%
115,54.0,8.308599999999998,Infected,10%
116,55.0,8.2444,Infected,10%
117,56.0,8.0381,Infected,10%
118,57.0,7.448899999999999,Infected,10%
119,58.0,7.3607000000000005,Infected,10%
120,59.0,7.118199999999999,Infected,10%
121,60.0,7.0021,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,2.1963,Infected,40%
125,3.0,5.7033999999999985,Infected,40%
126,4.0,11.2205,Infected,40%
127,5.0,18.460900000000002,Infected,40%
128,6.0,26.965999999999994,Infected,40%
129,7.0,32.815599999999996,Infected,40%
130,8.0,36.2666,Infected,40%
131,9.0,39.7675,Infected,40%
132,10.0,43.2766,Infected,40%
133,11.0,46.230399999999996,Infected,40%
134,12.0,48.03809999999999,Infected,40%
135,13.0,49.579199999999986,Infected,40%
136,14.0,49.026,Infected,40%
137,15.0,47.16840000000001,Infected,40%
138,16.0,44.565200000000004,Infected,40%
139,17.0,41.77159999999999,Infected,40%
140,18.0,38.693400000000004,Infected,40%
141,19.0,35.2164,Infected,40%
