,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,215.8044,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2549,0.0000,0.0000
2,2,215.5371,0.4800,0.0892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.4856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4934,0.0000,0.0892
3,3,215.2020,0.7247,0.2049,0.0187,0.0444,0.0030,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,60.0562,2.2437,0.0030,0.0030,0.0000,0.0030,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7149,0.0030,0.1886
4,4,214.7683,1.0497,0.3516,0.0493,0.0444,0.0030,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000,60.0906,2.9899,0.0048,0.0030,0.0000,0.0048,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,0.0030,0.2977
5,5,214.1936,1.3012,0.5882,0.0960,0.1872,0.0158,0.0292,0.0030,0.0000,0.0000,0.0064,0.0000,0.0000,0.0000,0.0161,0.0000,60.3792,3.7599,0.0161,0.0292,0.0064,0.0161,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1437,0.0134,0.4551
6,6,213.9518,1.1329,0.8889,0.1702,0.2330,0.0133,0.0493,0.0064,0.0000,0.0000,0.0079,0.0030,0.0000,0.0000,0.0223,0.0000,60.5416,4.4424,0.0223,0.0429,0.0094,0.0223,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3641,0.0172,0.6273
7,7,213.7058,1.0130,1.0971,0.2723,0.2991,0.0146,0.0651,0.0128,0.0000,0.0000,0.0162,0.0030,0.0000,0.0000,0.0274,0.0043,60.8193,5.1701,0.0297,0.0591,0.0175,0.0297,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5806,0.0223,0.8093
8,8,211.8334,1.4156,0.7635,0.3280,1.8921,0.0891,0.5113,0.1157,0.0000,0.0000,0.0200,0.0064,0.0000,0.0000,0.0358,0.0076,124.2987,5.9076,0.0404,0.4743,0.0238,0.0404,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,0.1371,0.9153
9,9,210.9617,1.9045,1.0449,0.4230,1.9567,0.0665,0.4850,0.1736,0.0000,0.0000,0.0230,0.0108,0.0000,0.0000,0.0421,0.0105,124.5763,6.6171,0.0489,0.4784,0.0303,0.0489,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0163,0.1414,1.0515
10,10,209.8187,2.4828,1.3879,0.5702,2.0753,0.0739,0.4491,0.2436,0.0414,0.0000,0.0247,0.0175,0.0000,0.0000,0.0569,0.0146,125.0548,7.3595,0.0670,0.4943,0.0351,0.0670,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2230,0.1519,1.1938
11,11,208.4703,3.0354,1.8700,0.7272,2.2685,0.0812,0.4403,0.3159,0.0414,0.0000,0.0307,0.0200,0.0414,0.0030,0.0682,0.0211,125.5515,8.1125,0.0826,0.5255,0.0433,0.0826,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4398,0.1683,1.3617
12,12,206.8545,3.7033,2.4447,0.9530,2.4672,0.0973,0.4401,0.3759,0.0414,0.0000,0.0302,0.0255,0.0414,0.0000,0.0693,0.0392,126.0906,8.8138,0.0991,0.5594,0.0478,0.0991,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6332,0.1841,1.5437
13,13,206.2009,2.8047,3.0941,1.2333,2.9688,0.1236,0.4774,0.4711,0.0414,0.0000,0.0362,0.0299,0.0716,0.0000,0.0816,0.0495,129.6273,9.4755,0.1200,0.6319,0.0570,0.1200,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8356,0.2236,1.7525
14,14,205.6743,2.2140,3.3546,1.6048,3.3308,0.1349,0.5311,0.5629,0.0414,0.0000,0.0444,0.0346,0.0716,0.0000,0.0896,0.0642,130.4032,10.1470,0.1421,0.7058,0.0694,0.1421,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0549,0.2536,1.8739
15,15,199.7410,2.2630,1.5288,1.3281,8.7001,0.6028,2.4548,1.3812,0.0715,0.0000,0.0467,0.0405,0.0716,0.0000,0.1171,0.0701,197.6997,10.8364,0.1744,2.3196,0.0772,0.1744,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2660,0.7170,1.9812
16,16,198.3718,2.8307,1.9518,1.4814,8.8800,0.4529,2.3369,1.7297,0.0715,0.0000,0.0455,0.0499,0.0917,0.0000,0.1237,0.0897,198.3683,11.5413,0.1962,2.3563,0.0852,0.1962,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4574,0.7334,2.1184
17,17,196.7594,3.5097,2.4507,1.6924,9.0956,0.3664,2.2157,2.0369,0.0715,0.0000,0.0524,0.0533,0.0917,0.0000,0.1284,0.0996,198.8975,12.2276,0.2112,2.4010,0.0951,0.2112,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6481,0.7518,2.2250
18,18,194.7937,4.2698,3.0621,1.9914,9.3551,0.3146,2.0440,2.3901,0.0715,0.0000,0.0550,0.0567,0.1148,0.0000,0.1345,0.1180,199.5670,12.9247,0.2354,2.4540,0.1008,0.2354,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8338,0.7755,2.3633
19,19,192.4938,5.1854,3.7032,2.3902,9.6073,0.2904,1.9532,2.6581,0.0937,0.0059,0.0674,0.0567,0.1514,0.0030,0.1575,0.1255,200.4817,13.6434,0.2681,2.5372,0.1162,0.2681,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0619,0.8022,2.5164
20,20,191.6087,3.8213,4.4289,2.7674,10.3487,0.3764,1.9672,2.9986,0.0937,0.0059,0.0867,0.0567,0.1514,0.0030,0.1755,0.1350,206.0454,14.3289,0.2989,2.7039,0.1359,0.2989,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2634,0.8711,2.6971
21,21,191.0462,2.9115,4.7149,3.2927,10.7672,0.3306,1.9454,3.2974,0.0937,0.0030,0.0953,0.0623,0.1514,0.0030,0.1841,0.1592,207.3000,15.0115,0.3370,2.8401,0.1535,0.3370,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4394,0.9094,2.8069
22,22,185.0094,2.6307,1.9894,2.9016,15.8647,1.0027,4.6160,4.6049,0.0937,0.0030,0.0896,0.0668,0.1514,0.0000,0.2088,0.1677,273.8495,15.7179,0.3771,5.1545,0.1590,0.3771,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6164,1.4425,2.8569
23,23,183.4180,3.5196,2.4770,3.1355,15.9111,0.7323,4.2510,5.2566,0.0937,0.0030,0.0839,0.0721,0.1514,0.0000,0.1934,0.1871,274.1935,16.3651,0.3863,5.1716,0.1636,0.3863,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8104,1.4465,2.9105
24,24,181.6463,4.2054,3.0623,3.4669,16.0447,0.5617,3.9673,5.8343,0.0980,0.0030,0.0882,0.0702,0.1514,0.0000,0.1874,0.2027,274.9606,16.9907,0.4108,5.2322,0.1722,0.4108,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9629,1.4617,3.0221
25,25,179.6124,4.8169,3.6560,3.9186,16.2987,0.4835,3.7439,6.3378,0.1187,0.0030,0.0913,0.0808,0.1446,0.0118,0.1931,0.2168,276.0468,17.6527,0.4446,5.3506,0.1915,0.4446,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1403,1.4898,3.1155
26,26,177.4119,5.4133,4.3188,4.3996,16.5598,0.4512,3.4966,6.8707,0.1425,0.0030,0.0970,0.0852,0.1781,0.0179,0.2103,0.2254,277.2574,18.2811,0.4821,5.4950,0.2055,0.4821,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3278,1.5232,3.2337
27,27,176.8524,3.8970,5.1041,5.0300,16.9619,0.4491,3.3419,7.3049,0.1538,0.0118,0.0993,0.0918,0.1635,0.0241,0.2177,0.2364,282.8691,18.9145,0.5118,5.6627,0.2161,0.5118,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5146,1.5650,3.3299
