,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.7961,0.2891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2891,0.0000,0.0000
2,2,239.5142,0.5617,0.0867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,60.1122,1.5780,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5475,0.0000,0.0890
3,3,239.1220,0.8503,0.2495,0.0157,0.1032,0.0000,0.0057,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,60.1786,2.3447,0.0000,0.0057,0.0094,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8242,0.0057,0.2238
4,4,238.5596,1.2334,0.4783,0.0532,0.1691,0.0000,0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0158,0.0000,60.4073,3.0295,0.0158,0.0094,0.0094,0.0158,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0748,0.0094,0.3941
5,5,237.8103,1.7149,0.7428,0.1049,0.2996,0.0407,0.0280,0.0000,0.0000,0.0000,0.0157,0.0000,0.0000,0.0000,0.0241,0.0000,60.6586,3.7296,0.0241,0.0280,0.0157,0.0241,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3445,0.0186,0.5496
6,6,237.5159,1.4536,1.1766,0.1856,0.3720,0.0406,0.0544,0.0095,0.0000,0.0000,0.0157,0.0000,0.0000,0.0000,0.0296,0.0092,60.8509,4.4367,0.0347,0.0407,0.0157,0.0347,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6224,0.0242,0.7900
7,7,237.1824,1.3279,1.3438,0.3674,0.5338,0.0470,0.0797,0.0203,0.0000,0.0000,0.0157,0.0000,0.0000,0.0000,0.0444,0.0092,61.1765,5.1376,0.0492,0.0612,0.0157,0.0492,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8802,0.0348,0.9301
8,8,234.7358,1.8005,0.8590,0.4235,2.8069,0.1426,0.7529,0.1606,0.0000,0.0000,0.0157,0.0057,0.0000,0.0000,0.0541,0.0092,125.5170,5.9489,0.0588,0.6809,0.0185,0.0588,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1254,0.1840,1.0520
9,9,233.6897,2.4081,1.2747,0.5266,2.8416,0.1078,0.6816,0.2725,0.0000,0.0000,0.0269,0.0057,0.0000,0.0000,0.0541,0.0156,125.9232,6.7081,0.0635,0.6829,0.0295,0.0635,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3308,0.1862,1.2087
10,10,232.2982,3.1501,1.6957,0.7115,2.9978,0.1017,0.6507,0.3602,0.0000,0.0000,0.0322,0.0057,0.0000,0.0000,0.0602,0.0241,126.3491,7.3555,0.0774,0.7042,0.0347,0.0774,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5328,0.1969,1.3505
11,11,230.5421,3.8127,2.2780,0.8937,3.3963,0.1499,0.6649,0.4488,0.0000,0.0000,0.0323,0.0156,0.0000,0.0000,0.0774,0.0423,127.1199,8.1270,0.1105,0.7644,0.0424,0.1105,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7686,0.2252,1.5149
12,12,228.5956,4.6783,2.9818,1.1747,3.5911,0.1918,0.6583,0.5638,0.0000,0.0000,0.0425,0.0185,0.0000,0.0000,0.0755,0.0570,127.5945,8.8707,0.1225,0.8283,0.0547,0.1225,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9822,0.2428,1.7339
13,13,228.0972,3.5487,3.6957,1.5405,4.0060,0.2444,0.7225,0.6867,0.0000,0.0000,0.0497,0.0242,0.0000,0.0000,0.0883,0.0619,131.8475,9.6772,0.1395,0.9376,0.0665,0.1395,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1720,0.2766,1.9598
14,14,227.4868,2.7770,4.0454,1.9649,4.4993,0.2545,0.7816,0.8080,0.0000,0.0000,0.0642,0.0295,0.0000,0.0000,0.1142,0.0714,132.9719,10.3720,0.1735,1.0338,0.0853,0.1735,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4007,0.3124,2.1113
15,15,219.9114,2.5899,1.7323,1.4182,11.8240,0.8643,3.3252,1.9991,0.0000,0.0000,0.0713,0.0347,0.0000,0.0000,0.1378,0.0837,200.8971,11.1477,0.2090,3.0814,0.0974,0.2090,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6066,0.8822,2.2382
16,16,218.2364,3.3799,2.1847,1.6400,12.1193,0.6564,3.1833,2.4088,0.0000,0.0000,0.0713,0.0424,0.0000,0.0000,0.1262,0.1076,201.4272,11.8773,0.2196,3.1061,0.1065,0.2196,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8308,0.9012,2.3533
17,17,216.2518,4.3906,2.8439,1.8894,12.2684,0.5362,2.8934,2.8992,0.0000,0.0000,0.0713,0.0449,0.0000,0.0000,0.1251,0.1216,201.8187,12.6265,0.2324,3.1345,0.1110,0.2324,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0382,0.9135,2.4817
18,18,213.8764,5.2517,3.4997,2.2414,12.6391,0.5007,2.7727,3.3640,0.0000,0.0000,0.0618,0.0619,0.0000,0.0000,0.1434,0.1344,202.7037,13.4022,0.2697,3.2832,0.1178,0.2697,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2354,0.9486,2.6535
19,19,211.2006,6.3337,4.3444,2.6825,12.9217,0.4706,2.6100,3.7940,0.0000,0.0000,0.0697,0.0619,0.0000,0.0000,0.1728,0.1323,203.8521,14.0623,0.3021,3.4036,0.1295,0.3021,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4270,0.9756,2.8369
20,20,209.7685,4.6434,5.2802,3.1357,14.1456,0.5227,2.6317,4.2378,0.1063,0.0000,0.0737,0.0768,0.0000,0.0000,0.1824,0.1461,209.6415,14.7155,0.3331,3.6445,0.1483,0.3331,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6491,1.0680,3.0303
21,21,209.2612,3.4246,5.6344,3.7582,14.4643,0.4656,2.6329,4.6854,0.1063,0.0000,0.0844,0.0884,0.0000,0.0000,0.1889,0.1684,210.7562,15.3334,0.3718,3.8701,0.1689,0.3718,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8533,1.1053,3.1776
