,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0.0000,77.9032,0.7321,0.2376,0.0000,85.3881,0.0000,0.2365,0.0000,0.0000,0.0000,0.0000,0.0000,5.2708,0.0000,0.0146,0.0000,1.4600,0.6718,0.0146,0.2365,0.0000,0.0146,0.0000,0.2376,0.0000
2,0.0000,72.2008,1.2254,0.4904,0.0499,85.3881,0.0000,0.2290,0.0495,1.5783,0.0049,0.0049,0.0000,5.2708,0.0000,0.0146,0.0000,1.4600,1.4001,0.0146,0.2365,0.0049,0.0146,0.0000,0.2378,0.0797
3,0.0000,65.6058,2.3533,0.8260,0.1387,85.3881,0.0000,0.2125,0.1014,1.5783,0.0049,0.0049,0.0000,6.9979,0.0000,0.0147,0.0049,1.4600,2.0874,0.0194,0.2365,0.0049,0.0194,0.0000,0.2380,0.1612
4,0.0000,58.0750,4.0633,1.6265,0.2261,85.3881,0.0000,0.1988,0.1281,1.5783,0.0000,0.0195,0.0000,10.7164,0.0094,0.0967,0.0191,1.4600,2.8134,0.0328,0.2365,0.0049,0.0328,0.0000,0.2383,0.2164
5,0.0000,51.7330,5.5898,2.6069,0.3688,85.3881,0.0000,0.1900,0.1429,2.2452,0.1176,0.0615,0.0000,12.9369,0.0273,0.1223,0.0380,1.4600,3.1488,0.0414,0.2365,0.0095,0.0414,0.0000,0.2381,0.2464
6,0.0000,51.5775,3.3049,4.2822,0.6990,85.3881,0.0000,0.1773,0.1599,3.4919,0.1576,0.3072,0.0239,14.2296,0.0424,0.1355,0.0426,1.4600,3.8551,0.0459,0.2365,0.0190,0.0459,0.0000,0.2375,0.3309
7,0.0000,51.8989,1.6871,4.8832,1.1592,85.3881,0.0000,0.1669,0.1705,3.8687,0.1657,0.4609,0.1061,15.4137,0.1307,0.5640,0.0829,1.4600,4.7195,0.0542,0.2365,0.0237,0.0542,0.0000,0.2365,0.3537
8,0.0000,73.7869,0.3976,0.1915,0.3875,68.2634,0.8484,4.0104,1.2948,3.8687,0.0581,0.6081,0.1349,18.5504,0.0827,0.5595,0.1308,26.3436,5.3906,0.0628,1.0432,0.0237,0.0628,0.0000,0.2168,0.4062
9,0.0000,71.4012,0.7040,0.3308,0.4271,68.2634,0.5139,3.8701,1.7269,3.8687,0.0581,0.5299,0.2170,18.5504,0.0827,0.4775,0.1644,26.3436,6.6258,0.0628,1.0432,0.0237,0.0628,0.0000,0.2168,0.4285
