,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,230.7459,0.6211,0.5952,0.0000,9.9691,0.0000,0.5247,0.0000,0.0000,0.0000,0.0000,0.0000,0.6046,0.0000,0.0318,0.0000,120.0167,0.8372,0.0318,0.5247,0.0000,0.0318,0.0000,0.5399,1.0000
2,2,230.2178,0.9022,0.7051,0.0862,9.9691,0.0000,0.4683,0.0861,0.2646,0.0147,0.0147,0.0000,0.6046,0.0000,0.0318,0.0000,120.0167,1.6112,0.0318,0.5247,0.0147,0.0318,0.0000,0.5450,0.9587
3,3,229.5497,1.2880,0.8446,0.1823,9.9691,0.0000,0.4006,0.1647,0.2646,0.0147,0.0147,0.0000,0.7485,0.0000,0.0319,0.0147,120.0167,2.4314,0.0394,0.5247,0.0147,0.0394,0.0000,0.5500,0.8747
4,4,228.5637,1.6613,1.0964,0.3071,9.9691,0.0000,0.3583,0.2104,0.2646,0.0000,0.0294,0.0000,1.0869,0.0235,0.0833,0.0393,120.0167,3.2023,0.0603,0.5247,0.0147,0.0603,0.0000,0.5651,0.8484
5,5,227.6401,1.9659,1.3243,0.4510,9.9691,0.0000,0.3318,0.2383,0.3584,0.0727,0.0595,0.0000,1.2925,0.0430,0.1088,0.0572,120.0167,3.9293,0.0734,0.5247,0.0236,0.0734,0.0000,0.5802,0.8477
6,6,227.4376,1.3876,1.6235,0.6485,9.9691,0.0000,0.2996,0.2715,0.5253,0.1002,0.1522,0.0365,1.4022,0.0536,0.1163,0.0638,120.0167,4.6792,0.0800,0.5247,0.0392,0.0800,0.0000,0.5952,0.8385
7,7,227.2899,0.9539,1.6781,0.8578,9.9691,0.0000,0.2777,0.2934,0.5842,0.1067,0.1946,0.0854,1.5290,0.0853,0.2297,0.1002,120.0167,5.3714,0.0926,0.5247,0.0465,0.0926,0.0000,0.6101,0.8613
8,8,221.7131,0.3085,0.2014,0.3074,15.2908,0.5900,1.7147,1.0974,0.5842,0.0636,0.2186,0.1012,1.7728,0.0650,0.2393,0.1205,235.0329,6.0052,0.1051,1.2772,0.0465,0.1051,0.0000,1.0093,0.8773
9,9,221.5681,0.3927,0.2707,0.3318,15.2908,0.4511,1.6345,1.3078,0.5842,0.0636,0.1964,0.1299,1.7728,0.0650,0.2264,0.1316,235.0329,6.7135,0.1051,1.2772,0.0465,0.1051,0.0000,1.0093,0.8344
10,10,221.3139,0.4855,0.3261,0.3730,15.2908,0.3159,1.5386,1.5454,0.6762,0.0465,0.2254,0.1495,1.7728,0.0441,0.2076,0.1711,235.0329,7.3512,0.1051,1.2772,0.0535,0.1051,0.0000,1.0136,0.8162
11,11,221.0616,0.5640,0.4325,0.3948,15.2908,0.2300,1.4646,1.7017,0.6762,0.0465,0.2164,0.1590,1.8283,0.0626,0.2224,0.2238,235.0329,7.9979,0.1111,1.2772,0.0535,0.1111,0.0000,1.0180,0.8289
