,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,228.2994,0.3839,0.4601,0.0000,7.4078,0.0000,0.3899,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0318,0.0000,-0.0017,0.0000,119.6818,0.6100,-0.0017,0.3899,0.0000,-0.0017,0.0000,0.4048,1.0000
2,2,227.8626,0.5953,0.5110,0.0243,7.4078,0.0000,0.3357,0.0244,-0.0837,-0.0046,-0.0046,0.0000,-0.0318,0.0000,-0.0017,0.0000,119.6818,1.2832,-0.0017,0.3899,-0.0046,-0.0017,0.0000,0.4098,0.8805
3,3,227.3046,0.8628,0.5926,0.0790,7.4078,0.0000,0.2728,0.0765,-0.0837,-0.0046,-0.0046,0.0000,0.0153,0.0000,-0.0017,-0.0047,119.6818,2.0309,0.0008,0.3899,-0.0046,0.0008,0.0000,0.4148,0.7634
4,4,226.4514,1.1025,0.7428,0.1753,7.4078,0.0000,0.2347,0.1112,-0.0837,0.0000,-0.0093,0.0000,0.1795,-0.0034,-0.0029,0.0009,119.6818,2.7374,0.0101,0.3899,-0.0046,0.0101,0.0000,0.4298,0.7194
5,5,225.6464,1.3105,0.8767,0.2827,7.4078,0.0000,0.2109,0.1335,-0.0569,-0.0224,-0.0093,0.0000,0.2955,-0.0028,0.0118,0.0031,119.6818,3.4375,0.0170,0.3899,-0.0035,0.0170,0.0000,0.4449,0.7101
6,6,225.4469,0.8837,1.0499,0.4168,7.4078,0.0000,0.1829,0.1607,0.0073,-0.0098,-0.0014,-0.0064,0.3566,-0.0034,0.0143,0.0066,119.6818,4.1349,0.0205,0.3899,0.0010,0.0205,0.0000,0.4601,0.6791
7,7,225.2930,0.5939,1.0656,0.5593,7.4078,0.0000,0.1645,0.1789,0.0390,-0.0062,0.0064,-0.0050,0.4408,-0.0149,0.0215,0.0204,119.6818,4.7693,0.0280,0.3899,0.0038,0.0280,0.0000,0.4753,0.6965
8,8,219.3321,0.1337,0.0801,0.1348,13.0007,0.3347,1.1596,0.7820,0.0390,-0.0033,0.0025,-0.0006,0.5790,-0.0147,0.0320,0.0202,233.6103,5.3616,0.0356,0.9941,0.0038,0.0356,0.0000,0.8802,0.7006
9,9,219.2259,0.1601,0.1112,0.1506,13.0007,0.2524,1.0892,0.9435,0.0390,-0.0033,-0.0054,0.0008,0.5790,-0.0147,0.0349,0.0192,233.6103,6.0000,0.0356,0.9941,0.0038,0.0356,0.0000,0.8802,0.6530
10,10,219.0177,0.1879,0.1362,0.1697,13.0007,0.1666,0.9941,1.1179,0.0776,0.0037,0.0158,0.0113,0.5790,-0.0139,0.0235,0.0299,233.6103,6.6287,0.0356,0.9941,0.0068,0.0356,0.0000,0.8859,0.6310
11,11,218.7977,0.2199,0.1605,0.1781,13.0007,0.1117,0.9575,1.2129,0.0776,0.0037,0.0147,0.0119,0.6239,-0.0124,0.0188,0.0476,233.6103,7.2684,0.0396,0.9941,0.0068,0.0396,0.0000,0.8915,0.6385
12,12,218.5215,0.2672,0.2124,0.1918,13.0007,0.0907,0.8219,1.3723,0.1209,-0.0003,0.0249,0.0105,0.6239,-0.0124,0.0142,0.0522,233.6103,7.8564,0.0396,0.9941,0.0100,0.0396,0.0000,0.8972,0.5944
13,13,218.4675,0.1665,0.2685,0.1950,13.0007,0.0552,0.7339,1.4971,0.1209,0.0010,0.0220,0.0150,0.6756,-0.0012,0.0273,0.0677,233.6103,8.4375,0.0436,0.9941,0.0100,0.0436,0.0000,0.9029,0.5683
14,14,218.4675,0.1060,0.2762,0.2464,13.0007,0.0385,0.6690,1.5772,0.1209,-0.0016,0.0229,0.0221,0.6756,-0.0031,0.0208,0.0706,233.6103,9.0281,0.0436,0.9941,0.0100,0.0436,0.0000,0.9029,0.5501
15,15,225.2587,0.0294,0.0162,0.5705,5.3685,0.0916,0.8574,1.4794,0.1209,-0.0035,0.0141,0.0349,0.5339,-0.0031,0.0230,0.0598,348.5474,9.7700,0.0476,1.1940,0.0100,0.0476,0.0000,0.4999,0.4422
16,16,225.3038,0.0466,0.0253,0.5859,5.3685,0.0692,0.7500,1.6162,0.0777,-0.0035,0.0124,0.0280,0.5339,-0.0040,0.0264,0.0585,348.5474,10.4584,0.0476,1.1940,0.0100,0.0476,0.0000,0.4948,0.4338
17,17,225.2639,0.0400,0.0292,0.5867,5.3685,0.0480,0.6844,1.7097,0.1207,-0.0036,0.0189,0.0380,0.4666,0.0000,0.0188,0.0685,348.5474,11.2146,0.0476,1.1940,0.0134,0.0476,0.0000,0.4957,0.4197
18,18,225.4389,0.0410,0.0448,0.6334,5.3685,0.0209,0.5877,1.8421,0.1207,-0.0036,0.0156,0.0411,0.2848,0.0000,0.0028,0.0430,348.5474,11.9060,0.0476,1.1940,0.0134,0.0476,0.0000,0.4804,0.3906
19,19,225.5935,0.0481,0.0431,0.7054,5.3685,0.0120,0.5117,1.9405,0.0799,-0.0036,0.0114,0.0213,0.1736,0.0000,-0.0058,0.0154,348.5474,12.5580,0.0476,1.1940,0.0134,0.0476,0.0000,0.4651,0.3507
20,20,225.7314,0.0118,0.0304,0.7949,5.3685,-0.0023,0.4473,2.0202,0.0377,-0.0189,0.0019,-0.0044,0.1210,0.0000,-0.0058,0.0028,348.5474,13.2953,0.0476,1.1940,0.0168,0.0476,0.0000,0.4530,0.3249
21,21,225.9028,0.0035,0.0275,0.9019,5.3685,-0.0031,0.3844,2.0860,0.0060,-0.0142,-0.0136,-0.0082,0.0495,0.0000,-0.0037,-0.0221,348.5474,13.9635,0.0476,1.1940,0.0168,0.0476,0.0000,0.4397,0.2789
22,22,231.7315,0.0034,0.0023,2.9208,0.7905,0.0141,0.1516,0.3929,0.0060,-0.0094,-0.0176,-0.0082,-0.0257,0.0000,-0.0071,-0.0267,467.1603,14.7765,0.0476,1.2380,0.0168,0.0476,0.0000,0.0964,0.0897
23,23,231.6947,0.0099,0.0014,2.9292,0.7905,0.0099,0.1363,0.4123,0.0060,-0.0094,-0.0098,-0.0033,-0.0257,0.0000,-0.0063,-0.0221,467.1603,15.5519,0.0476,1.2380,0.0168,0.0476,0.0000,0.0964,0.0897
24,24,231.7175,0.0073,0.0071,2.9643,0.7905,0.0047,0.1239,0.4255,-0.0276,-0.0047,-0.0180,-0.0052,-0.0257,0.0000,-0.0063,-0.0221,467.1603,16.2977,0.0476,1.2380,0.0168,0.0476,0.0000,0.0919,0.0862
25,25,231.7151,0.0109,0.0060,3.0159,0.7905,0.0002,0.1187,0.4369,-0.0276,-0.0047,-0.0141,-0.0069,-0.0576,0.0000,-0.0063,-0.0230,467.1603,16.9734,0.0476,1.2380,0.0168,0.0476,0.0000,0.0872,0.0908
26,26,231.8019,0.0166,0.0028,3.0595,0.7905,0.0015,0.0999,0.4531,-0.0512,-0.0047,-0.0195,-0.0163,-0.0576,0.0000,-0.0063,-0.0230,467.1603,17.7183,0.0476,1.2380,0.0168,0.0476,0.0000,0.0856,0.0842
27,27,231.8679,0.0108,0.0100,3.0992,0.7905,-0.0016,0.0906,0.4718,-0.0512,0.0000,-0.0195,-0.0199,-0.0841,0.0000,-0.0047,-0.0047,467.1603,18.4394,0.0476,1.2380,0.0168,0.0476,0.0000,0.0810,0.0796
28,28,231.8679,0.0024,0.0159,3.1071,0.7905,-0.0016,0.0815,0.4857,-0.0512,0.0000,-0.0106,-0.0277,-0.0841,0.0000,-0.0047,-0.0047,467.1603,19.1101,0.0476,1.2380,0.0168,0.0476,0.0000,0.0810,0.0765
29,29,232.9373,-0.0046,-0.0046,3.6845,0.1441,0.0047,0.0362,0.0989,-0.0512,0.0000,-0.0066,-0.0319,0.0000,0.0000,0.0000,0.0000,586.6692,19.8417,0.0476,1.2819,0.0168,0.0476,0.0000,0.0257,0.0221
30,30,232.9373,0.0000,-0.0092,3.6845,0.1441,0.0015,0.0378,0.1140,-0.0512,0.0000,-0.0036,-0.0362,0.0000,0.0000,0.0000,0.0000,586.6692,20.5594,0.0476,1.2819,0.0168,0.0476,0.0000,0.0257,0.0221
31,31,233.0166,-0.0046,-0.0092,3.7054,0.1441,0.0015,0.0223,0.1282,-0.0425,0.0000,-0.0047,-0.0472,0.0000,0.0000,0.0000,0.0000,586.6692,21.2166,0.0476,1.2819,0.0168,0.0476,0.0000,0.0215,0.0155
32,32,233.0166,-0.0046,-0.0046,3.7100,0.1441,0.0000,0.0233,0.1394,-0.0425,0.0000,-0.0047,-0.0472,0.0000,0.0000,0.0000,0.0000,586.6692,21.9292,0.0476,1.2819,0.0168,0.0476,0.0000,0.0215,0.0174
33,33,233.0166,-0.0046,-0.0046,3.7100,0.1441,-0.0016,0.0195,0.1445,-0.0425,0.0000,-0.0047,-0.0472,0.0000,0.0000,0.0000,0.0000,586.6692,22.6339,0.0476,1.2819,0.0168,0.0476,0.0000,0.0215,0.0174
34,34,233.0808,-0.0046,-0.0046,3.7360,0.1441,0.0000,0.0081,0.1513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,586.6692,23.4502,0.0476,1.2819,0.0168,0.0476,0.0000,0.0173,0.0047
35,35,233.0808,-0.0046,-0.0046,3.7360,0.1441,0.0000,0.0069,0.1529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,586.6692,24.2291,0.0476,1.2819,0.0168,0.0476,0.0000,0.0173,0.0047
