,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,65.4696,0.7326,0.1968,0.0000,68.8187,0.0000,0.1906,0.0000,0.0000,0.0000,0.0000,0.0000,5.1131,0.0000,0.0142,0.0000,0.3541,0.6757,0.0142,0.1906,0.0000,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.1968,0.0000
2,2,63.2876,1.1828,0.5682,0.1134,68.8187,0.0000,0.1791,0.0237,0.0000,0.0000,0.0000,0.0000,9.9261,0.0000,0.0332,0.0098,0.3541,1.4467,0.0280,0.1906,0.0000,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.2027,0.1241
3,3,58.2726,2.5013,0.9751,0.1659,68.8187,0.0000,0.1662,0.0465,0.0000,0.0000,0.0000,0.0000,9.9261,0.0000,0.0138,0.0293,0.3541,2.1016,0.0280,0.1906,0.0000,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.2027,0.1817
4,4,54.9374,3.7384,1.7633,0.2703,68.8187,0.0000,0.1492,0.0722,0.0000,0.0000,0.0000,0.0000,11.8932,0.0493,0.1114,0.0340,0.3541,2.6160,0.0372,0.1906,0.0000,0.0372,0.0000,0.0000,0.0000,0.0000,0.0000,0.2064,0.2760
5,5,52.6988,5.5355,2.9153,0.3905,68.8187,0.0000,0.1271,0.0998,3.7285,0.0169,0.1007,0.0048,12.6372,0.0294,0.2729,0.0430,0.3541,3.4494,0.0418,0.1906,0.0138,0.0418,0.0000,0.0000,0.0000,0.0000,0.0000,0.2129,0.3027
6,6,54.3103,3.4173,3.9275,0.7579,68.8187,0.0000,0.1133,0.1142,3.7285,0.0042,0.0866,0.0234,14.9820,0.0785,0.4475,0.1283,0.3541,4.2555,0.0531,0.1906,0.0138,0.0531,0.0000,0.0000,0.0000,0.0000,0.0000,0.2168,0.3728
7,7,58.7823,1.9715,5.2742,1.1711,68.8187,0.0000,0.1061,0.1211,4.1959,0.0483,0.2409,0.0407,17.6009,0.0548,0.5467,0.1425,0.3541,4.7303,0.0644,0.1906,0.0186,0.0644,0.0000,0.0000,0.0000,0.0000,0.0000,0.2273,0.4538
8,8,76.5718,2.2443,1.4032,0.8809,76.7995,0.6433,4.2239,1.0733,4.1959,0.0238,0.2167,0.0599,17.6709,0.0405,0.9146,0.2962,6.5260,5.4425,0.0687,0.4368,0.0186,0.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.2560,0.4327
9,9,75.6877,3.7042,2.0357,1.1799,76.7995,0.4697,3.6413,1.6740,4.9887,0.0490,0.2995,0.0987,18.7557,0.0196,0.9423,0.3733,6.5260,6.1104,0.0730,0.4368,0.0233,0.0730,0.0000,0.0000,0.0000,0.0000,0.0000,0.2525,0.4648
