,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,233.9907,0.7116,0.7700,0.0000,6.4010,0.0000,0.3369,0.0000,0.0000,0.0000,0.0000,0.0000,0.5998,0.0000,0.0316,0.0000,60.0071,0.8225,0.0316,0.3369,0.0000,0.0316,0.0000,0.3529,1.0000
2,2,233.2181,1.0201,0.8482,0.1874,6.4010,0.0000,0.3099,0.0465,0.0000,0.0000,0.0000,0.0000,1.0045,0.0000,0.0504,0.0237,60.0071,1.6039,0.0533,0.3369,0.0000,0.0533,0.0000,0.3689,0.8930
3,3,232.4851,1.5609,1.0112,0.2826,6.4010,0.0000,0.2826,0.0802,0.0000,0.0000,0.0000,0.0000,1.0045,0.0000,0.0314,0.0438,60.0071,2.2562,0.0533,0.3369,0.0000,0.0533,0.0000,0.3689,0.8731
4,4,231.6102,1.9413,1.2544,0.4138,6.4010,0.0000,0.2495,0.1176,0.0000,0.0000,0.0000,0.0000,1.1915,0.0509,0.0915,0.0507,60.0071,3.0131,0.0669,0.3369,0.0000,0.0669,0.0000,0.3795,0.8668
5,5,230.4031,2.3010,1.6336,0.5841,6.4010,0.0000,0.2052,0.1644,0.5138,0.0281,0.0842,0.0146,1.2716,0.0439,0.1427,0.0639,60.0071,3.7298,0.0736,0.3369,0.0314,0.0736,0.0000,0.4006,0.8602
6,6,230.2123,1.7135,1.8576,0.8543,6.4010,0.0000,0.1823,0.1875,0.5138,0.0140,0.0760,0.0363,1.5214,0.0840,0.2033,0.1150,60.0071,4.4819,0.0922,0.3369,0.0314,0.0922,0.0000,0.4163,0.8836
7,7,230.1078,1.2197,2.1072,1.0545,6.4010,0.0000,0.1708,0.1990,0.5804,0.0506,0.1283,0.0531,1.6618,0.0626,0.2231,0.1277,60.0071,5.1607,0.1005,0.3369,0.0390,0.1005,0.0000,0.4279,0.9024
8,8,225.6600,1.0468,0.8124,0.7281,10.5864,0.4428,1.5411,0.8421,0.5804,0.0365,0.1198,0.0691,1.6881,0.0580,0.2984,0.1810,118.4445,5.9113,0.1067,0.7549,0.0390,0.1067,0.0000,0.7435,0.8851
9,9,225.0801,1.2667,0.9616,0.8440,10.5864,0.3613,1.4202,1.0436,0.6714,0.0508,0.1512,0.0888,1.7861,0.0345,0.3154,0.2103,118.4445,6.6541,0.1128,0.7549,0.0463,0.1128,0.0000,0.7531,0.9035
10,10,224.5001,1.3231,1.0577,0.9795,10.5864,0.2979,1.3135,1.2146,0.8258,0.0506,0.2385,0.1289,2.0006,0.0561,0.3211,0.2441,118.4445,7.3616,0.1266,0.7549,0.0602,0.1266,0.0000,0.7745,0.9082
11,11,223.9983,1.5197,1.2139,1.1298,10.5864,0.2256,1.1649,1.4270,0.8258,0.0438,0.2305,0.1464,2.0689,0.0471,0.3299,0.3037,118.4445,8.0770,0.1325,0.7549,0.0602,0.1325,0.0000,0.7806,0.8958
12,12,223.2245,1.6286,1.3530,1.2797,10.5864,0.1987,1.0464,1.5748,1.1017,0.1031,0.3618,0.2450,2.1712,0.0343,0.3204,0.3378,118.4445,8.8583,0.1384,0.7549,0.0860,0.1384,0.0000,0.8057,0.9213
