,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,231.6463,0.4750,0.6417,0.0000,4.1910,0.0000,0.2206,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0000,-0.0016,0.0000,59.8413,0.5954,-0.0016,0.2206,0.0000,-0.0016,0.0000,0.2347,1.0000
2,2,230.9141,0.7185,0.6340,0.0937,4.1910,0.0000,0.1973,0.0036,0.0000,0.0000,0.0000,0.0000,0.1456,0.0000,0.0040,-0.0036,59.8413,1.2705,0.0078,0.2206,0.0000,0.0078,0.0000,0.2490,0.7949
3,3,230.2804,1.1112,0.7317,0.1694,4.1910,0.0000,0.1743,0.0202,0.0000,0.0000,0.0000,0.0000,0.1456,0.0000,-0.0017,0.0014,59.8413,1.8581,0.0078,0.2206,0.0000,0.0078,0.0000,0.2490,0.7548
4,4,229.4689,1.3948,0.8794,0.2694,4.1910,0.0000,0.1470,0.0431,0.0000,0.0000,0.0000,0.0000,0.2512,-0.0098,0.0000,0.0042,59.8413,2.5745,0.0144,0.2206,0.0000,0.0144,0.0000,0.2585,0.7217
5,5,228.3158,1.6269,1.1492,0.4110,4.1910,0.0000,0.1114,0.0761,-0.0272,-0.0095,-0.0051,-0.0047,0.3015,-0.0031,-0.0008,0.0104,59.8413,3.2289,0.0178,0.2206,-0.0016,0.0178,0.0000,0.2776,0.7071
6,6,228.0913,1.1869,1.2941,0.6135,4.1910,0.0000,0.0941,0.0931,-0.0272,-0.0047,-0.0069,-0.0066,0.4590,0.0038,0.0118,0.0182,59.8413,3.9240,0.0287,0.2206,-0.0016,0.0287,0.0000,0.2921,0.7133
7,7,227.8979,0.8215,1.4522,0.7546,4.1910,0.0000,0.0855,0.1019,0.0070,-0.0107,-0.0081,-0.0040,0.5003,-0.0056,0.0132,0.0247,59.8413,4.5779,0.0299,0.2206,0.0008,0.0299,0.0000,0.3003,0.7147
8,8,223.2305,0.6277,0.4846,0.4682,8.1754,0.2163,0.9588,0.5548,0.0070,-0.0067,-0.0097,0.0003,0.5243,0.0001,0.0294,0.0314,117.7090,5.2793,0.0338,0.5723,0.0008,0.0338,0.0000,0.6030,0.7016
9,9,222.6647,0.7294,0.5670,0.5433,8.1754,0.1674,0.8786,0.6846,0.0471,-0.0106,-0.0014,0.0010,0.5870,-0.0061,0.0440,0.0415,117.7090,5.9887,0.0377,0.5723,0.0036,0.0377,0.0000,0.6135,0.7137
10,10,222.0083,0.7615,0.6005,0.6290,8.1754,0.1307,0.7984,0.8011,0.1413,0.0006,0.0256,0.0110,0.6855,-0.0094,0.0570,0.0468,117.7090,6.6497,0.0434,0.5723,0.0109,0.0434,0.0000,0.6327,0.7036
11,11,221.4946,0.8844,0.6963,0.7202,8.1754,0.0925,0.7006,0.9452,0.1413,-0.0025,0.0236,0.0137,0.7380,-0.0104,0.0581,0.0681,117.7090,7.3553,0.0475,0.5723,0.0109,0.0475,0.0000,0.6366,0.6866
12,12,220.6669,0.9317,0.7676,0.8015,8.1754,0.0788,0.6230,1.0337,0.2887,-0.0022,0.0719,0.0450,0.8067,-0.0064,0.0578,0.0832,117.7090,8.0660,0.0516,0.5723,0.0247,0.0516,0.0000,0.6619,0.7020
13,13,220.6517,0.6624,0.8969,0.8746,8.1754,0.0542,0.6011,1.0816,0.2887,-0.0110,0.0616,0.0634,0.8218,-0.0092,0.0727,0.1039,117.7090,8.7311,0.0558,0.5723,0.0247,0.0558,0.0000,0.6672,0.7180
14,14,220.5786,0.4658,0.9647,0.9826,8.1754,0.0393,0.5337,1.1693,0.2887,-0.0106,0.0630,0.0644,0.8880,-0.0092,0.0783,0.1179,117.7090,9.3862,0.0600,0.5723,0.0247,0.0600,0.0000,0.6726,0.7013
