day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457133	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	218	0	0	0	0	[]	0	0
1	123457133	69	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	218	218	0	0	0	3	[]	0	0
2	123457133	68	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	218	218	0	0	0	4	[]	0	0
3	123457133	67	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	5	[]	0	2
4	123457133	65	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	218	218	0	0	0	7	[]	0	2
5	123457133	61	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	218	218	0	0	0	7	[]	0	3
6	123457133	59	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	218	218	0	0	0	9	[]	0	2
7	123457133	58	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	60	9	0	0	0	0	218	218	0	0	0	10	[]	0	4
8	123457133	51	4	4	1	6	0	5	1	0	0	0	0	0	0	0	0	158	9	0	5	0	0	218	190	28	0	0	11	[2B 3A]	2	6
9	123457133	50	3	5	2	6	0	4	2	0	0	0	0	0	0	0	0	158	10	0	5	0	0	218	190	28	0	0	11	[2B 3A]	2	7
10	123457133	47	5	6	2	6	0	4	2	0	0	0	0	0	0	0	0	158	12	0	5	0	0	218	190	28	0	0	12	[2B 3A]	2	8
11	123457133	45	6	7	2	6	0	3	3	0	0	0	0	0	0	0	0	158	13	0	5	0	0	218	190	28	0	0	12	[2B 3A]	2	8
12	123457133	43	7	8	2	6	0	3	3	0	0	0	0	0	0	0	0	158	14	0	5	0	0	218	190	28	0	0	12	[2B 3A]	2	8
13	123457133	42	3	13	2	6	0	2	4	0	0	0	0	0	0	0	0	158	14	0	5	0	0	218	190	28	0	0	13	[2B 3A]	2	9
14	123457133	41	4	11	4	6	0	2	4	0	0	0	0	0	0	0	0	158	15	0	5	0	0	218	190	28	0	0	14	[2B 3A]	2	8
15	123457133	39	5	8	7	6	0	3	4	0	0	0	0	0	0	0	0	227	16	0	6	0	0	218	190	28	0	0	14	[2B 3A]	2	8
16	123457133	38	4	10	7	6	0	3	4	0	0	0	0	0	0	0	0	227	17	0	6	0	0	218	190	28	0	0	15	[2B 3A]	2	8
17	123457133	31	7	8	7	7	1	4	6	0	0	0	0	0	0	1	0	246	17	1	7	0	1	218	176	42	0	0	16	[2B 3A 1B]	3	8
18	123457133	28	7	11	7	7	1	4	6	0	0	0	0	0	0	1	0	246	18	1	7	0	1	218	176	42	0	0	17	[2B 3A 1B]	3	10
19	123457133	24	8	13	8	7	1	4	6	0	0	0	0	0	0	1	0	246	19	1	7	0	1	218	176	42	0	0	17	[2B 3A 1B]	3	10
20	123457133	24	4	13	12	7	1	3	7	0	0	0	0	0	0	1	0	265	19	1	7	0	1	218	176	42	0	0	17	[2B 3A 1B]	3	10
21	123457133	24	4	11	14	7	0	4	7	0	0	0	0	0	0	0	1	265	20	1	7	0	1	218	176	42	0	0	17	[2B 3A 1B]	3	9
22	123457133	25	2	8	18	6	0	7	5	0	0	0	0	0	0	0	1	357	22	1	11	0	1	218	176	42	0	0	17	[1B 1A 2D]	3	8
23	123457133	25	2	8	18	6	0	7	5	0	0	0	0	0	0	0	1	357	25	1	11	0	1	218	176	42	0	0	17	[1B 1A 2D]	3	8
24	123457133	23	4	7	19	6	0	6	6	0	0	0	0	0	0	0	1	357	25	1	11	0	1	218	176	42	0	0	18	[1B 1A 2D]	3	8
25	123457133	22	5	6	20	6	0	5	7	0	0	0	0	0	0	0	1	357	25	1	11	0	1	218	176	42	0	0	19	[1B 1A 2D]	3	6
26	123457133	20	6	6	21	6	0	5	7	0	0	0	0	0	0	0	1	357	25	1	11	0	1	218	176	42	0	0	20	[1B 1A 2D]	3	7
27	123457133	20	6	6	21	6	0	5	7	0	0	0	0	0	0	0	1	357	25	1	11	0	1	218	176	42	0	0	20	[1B 1A 2D]	3	7
28	123457133	20	4	8	21	6	0	5	7	0	0	0	0	0	0	0	1	357	27	1	11	0	1	218	176	42	0	0	20	[1B 1A 2D]	3	8
29	123457133	18	5	8	23	6	0	3	8	0	0	0	0	0	0	0	1	402	29	1	11	0	1	218	176	42	0	0	21	[1B 1A 2D]	3	7
30	123457133	17	5	4	22	6	1	5	10	0	0	0	0	0	0	1	1	421	29	2	13	0	2	218	162	56	0	0	22	[1B 1A 2D 2A]	4	6
31	123457133	16	5	6	27	5	1	3	8	0	0	0	0	0	0	1	0	421	29	2	13	0	2	218	176	42	0	0	23	[1A 2D 2A]	3	6
32	123457133	14	6	7	27	5	0	4	8	0	0	0	0	0	0	1	0	421	29	2	13	0	2	218	176	42	0	0	23	[1A 2D 2A]	3	6
33	123457133	13	5	8	28	5	0	3	9	0	0	0	0	0	0	1	0	421	29	2	13	0	2	218	176	42	0	0	24	[1A 2D 2A]	3	6
34	123457133	13	3	9	29	5	0	2	10	0	0	0	0	0	0	1	0	421	29	2	13	0	2	218	176	42	0	0	24	[1A 2D 2A]	3	6
35	123457133	13	3	8	30	5	0	2	10	0	0	0	0	0	0	1	0	421	29	2	13	0	2	218	176	42	0	0	24	[1A 2D 2A]	3	6
36	123457133	17	4	7	38	0	0	1	4	0	0	0	0	0	0	1	0	476	29	2	13	0	2	218	204	14	0	0	24	[2A]	1	5
37	123457133	16	5	6	39	0	0	1	4	0	0	0	0	0	0	1	0	476	30	2	13	0	2	218	204	14	0	0	25	[2A]	1	4
