day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123456864	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.001	0
1	123456864	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.001	0
2	123456864	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.001	0
3	123456864	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.001	0
4	123456864	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	0
5	123456864	142	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
6	123456864	142	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
7	123456864	142	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
8	123456864	141	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
9	123456864	140	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	144	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
10	123456864	139	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	144	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
11	123456864	136	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	143	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
12	123456864	136	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	141	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
13	123456864	136	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	120	9	0	0	0	0	141	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
14	123456864	136	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	120	10	0	0	0	0	141	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
15	123456864	136	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	180	11	0	0	0	0	141	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
16	123456864	135	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	180	12	0	0	0	0	141	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
17	123456864	134	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	180	12	0	0	0	0	141	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	1
18	123456864	130	5	2	7	0	0	0	0	0	0	0	0	0	0	0	0	180	13	0	0	0	0	140	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	2
19	123456864	130	4	3	7	0	0	0	0	0	0	0	0	0	0	0	0	180	13	0	0	0	0	139	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	2
20	123456864	130	1	5	8	0	0	0	0	0	0	0	0	0	0	0	0	180	13	0	0	0	0	139	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	2
21	123456864	123	1	0	8	7	0	3	1	0	0	0	0	0	0	1	0	199	13	1	4	0	1	132	0	2	4	7	0	1	0	0	0	0	0	0	0	0	0	1	[2D]	1	0.001	2
22	123456864	123	1	0	8	7	0	1	3	0	0	0	0	0	0	1	0	273	13	1	5	0	1	132	0	1	4	7	0	2	0	0	0	0	0	0	0	0	0	1	[2D]	1	0.001	2
23	123456864	123	1	0	8	7	0	1	3	0	0	0	0	0	0	1	0	273	14	1	5	0	1	132	0	1	4	7	0	2	0	0	0	0	0	0	0	0	0	1	[2D]	1	0.001	2
24	123456864	123	0	1	8	7	0	1	3	0	0	0	0	0	0	1	0	273	15	1	5	0	1	132	0	0	5	7	0	2	0	0	0	0	0	0	0	0	0	1	[2D]	1	0.001	2
25	123456864	120	0	0	0	7	0	1	3	3	0	1	8	0	0	1	0	273	17	1	5	1	1	127	0	0	3	7	0	2	0	5	0	0	2	0	0	0	0	1	[2D 1D]	2	0.001	2
26	123456864	119	1	0	0	7	0	0	4	3	0	1	8	0	0	1	0	273	17	1	5	1	1	127	0	0	3	7	0	2	0	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	2
27	123456864	119	0	1	0	7	0	0	4	3	0	1	8	0	0	1	0	273	18	1	5	1	1	127	0	0	3	7	0	2	0	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	3
28	123456864	119	0	1	0	7	0	0	4	3	0	1	8	0	0	1	0	273	18	1	5	1	1	127	0	0	3	7	0	2	0	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	3
29	123456864	118	1	1	0	7	0	0	4	3	0	1	8	0	0	1	0	323	20	1	5	1	1	127	0	0	3	7	0	1	1	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	3
30	123456864	117	2	1	0	7	0	0	4	3	0	0	9	0	0	1	0	323	20	1	5	1	1	126	1	0	3	7	0	1	1	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	2
31	123456864	117	2	1	0	7	0	0	4	3	0	0	9	0	0	1	0	323	20	1	5	1	1	126	1	0	3	7	0	1	1	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	2
32	123456864	117	1	1	1	7	0	0	4	3	0	0	9	0	0	1	0	323	20	1	5	1	1	126	1	0	3	7	0	1	1	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	2
33	123456864	117	0	2	1	7	0	0	4	3	0	0	9	0	0	0	1	323	20	1	5	1	1	125	1	1	3	7	0	0	2	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	1
34	123456864	117	0	2	1	7	0	0	4	3	0	0	9	0	0	0	1	323	20	1	5	1	1	125	1	0	4	7	0	0	2	5	0	0	2	0	0	0	0	2	[2D 1D]	2	0.001	1
35	123456864	124	0	2	6	0	0	0	0	3	0	0	9	0	0	0	0	323	21	1	5	1	1	132	1	0	5	0	0	0	1	5	0	0	2	0	0	0	0	2	[1D]	1	0.001	1
36	123456864	119	5	2	6	0	0	0	0	3	0	0	9	0	0	0	0	378	22	1	5	1	1	132	0	1	5	0	0	0	1	5	0	0	2	0	0	0	0	3	[1D]	1	0.001	1
37	123456864	116	6	4	6	0	0	0	0	3	0	0	9	0	0	0	0	378	22	1	5	1	1	132	0	1	5	0	0	0	1	5	0	0	2	0	0	0	0	4	[1D]	1	0.001	2
38	123456864	115	6	5	6	0	0	0	0	3	0	0	9	0	0	0	0	378	22	1	5	1	1	132	0	1	5	0	0	0	1	5	0	0	2	0	0	0	0	4	[1D]	1	0.001	3
39	123456864	115	8	5	16	0	0	0	0	0	0	0	0	0	0	0	0	378	23	1	5	1	1	136	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.001	4
40	123456864	109	11	8	16	0	0	0	0	0	0	0	0	0	0	0	0	378	23	1	5	1	1	136	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.001	4
41	123456864	109	7	11	17	0	0	0	0	0	0	0	0	0	0	0	0	378	25	1	5	1	1	136	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.001	4
42	123456864	109	4	13	18	0	0	0	0	0	0	0	0	0	0	0	0	378	25	1	5	1	1	136	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.001	4
43	123456864	97	4	2	17	8	3	10	3	0	0	0	0	0	0	0	0	457	25	1	11	1	1	121	0	0	9	15	0	0	1	0	0	0	0	0	0	0	0	4	[1C 3A]	2	0.001	4
44	123456864	95	4	4	17	8	1	12	3	0	0	0	0	0	0	0	0	457	26	1	11	1	1	121	0	0	9	15	0	0	1	0	0	0	0	0	0	0	0	4	[1C 3A]	2	0.001	4
45	123456864	93	6	4	17	8	0	11	5	0	0	0	0	0	0	0	0	457	26	1	11	1	1	121	0	0	9	15	0	0	1	0	0	0	0	0	0	0	0	4	[1C 3A]	2	0.001	4
46	123456864	89	6	8	17	8	0	9	7	0	0	0	0	0	0	0	0	457	27	1	11	1	1	121	0	0	9	15	0	0	1	0	0	0	0	0	0	0	0	4	[1C 3A]	2	0.001	4
47	123456864	88	5	10	17	8	0	7	9	0	0	0	0	0	0	0	0	457	28	1	11	1	1	119	2	0	9	15	0	0	1	0	0	0	0	0	0	0	0	4	[1C 3A]	2	0.001	4
48	123456864	84	1	5	18	12	2	11	10	0	0	1	0	0	0	0	0	476	29	1	15	2	1	111	2	0	9	23	0	0	1	0	0	0	0	0	0	0	0	4	[1C 3A 2B]	3	0.001	4
49	123456864	84	1	4	19	12	2	10	11	0	0	1	0	0	0	0	0	476	29	1	15	2	1	111	2	0	9	23	0	0	1	0	0	0	0	0	0	0	0	4	[1C 3A 2B]	3	0.001	4
50	123456864	82	0	0	14	14	2	13	18	0	0	1	0	0	0	0	0	521	30	1	17	2	1	104	0	1	9	30	1	0	1	0	0	0	0	0	0	0	0	4	[1C 3A 2B 2A]	4	0.001	4
51	123456864	82	0	0	14	14	0	15	18	0	0	1	0	0	0	0	0	521	30	1	17	2	1	103	1	1	9	30	1	0	1	0	0	0	0	0	0	0	0	4	[1C 3A 2B 2A]	4	0.001	4
52	123456864	82	0	0	14	14	0	14	19	0	0	1	0	0	0	0	0	521	30	1	17	2	1	103	1	1	9	30	1	0	1	0	0	0	0	0	0	0	0	4	[1C 3A 2B 2A]	4	0.001	4
53	123456864	81	1	0	14	14	0	14	19	0	0	1	0	0	0	0	0	521	31	1	17	2	1	103	0	2	9	30	1	0	1	0	0	0	0	0	0	0	0	5	[1C 3A 2B 2A]	4	0.001	5
54	123456864	81	1	0	14	14	0	11	22	0	0	1	0	0	0	0	0	521	31	1	17	2	1	103	0	0	11	30	1	0	1	0	0	0	0	0	0	0	0	5	[1C 3A 2B 2A]	4	0.001	3
55	123456864	81	1	0	14	14	0	10	23	0	0	1	0	0	0	0	0	521	31	1	17	2	1	103	0	0	11	30	0	1	1	0	0	0	0	0	0	0	0	5	[1C 3A 2B 2A]	4	0.001	3
56	123456864	81	1	0	14	14	0	8	25	0	0	1	0	0	0	0	0	521	31	1	17	2	1	103	0	0	11	30	0	0	2	0	0	0	0	0	0	0	0	5	[1C 3A 2B 2A]	4	0.001	3
57	123456864	87	2	1	30	6	0	5	12	0	0	0	1	0	0	0	0	571	31	1	17	2	1	118	0	0	12	15	0	0	1	0	0	0	0	0	0	0	0	5	[2B 2A]	2	0.001	3
58	123456864	85	3	2	30	6	0	5	12	0	0	0	1	0	0	0	0	571	34	1	17	2	1	118	0	0	12	15	0	0	1	0	0	0	0	0	0	0	0	6	[2B 2A]	2	0.001	3
59	123456864	81	5	4	30	6	0	5	12	0	0	0	1	0	0	0	0	571	34	1	17	2	1	116	2	0	12	15	0	0	1	0	0	0	0	0	0	0	0	6	[2B 2A]	2	0.001	3
60	123456864	80	4	6	30	6	0	4	13	0	0	0	1	0	0	0	0	571	34	1	17	2	1	114	3	1	12	15	0	0	1	0	0	0	0	0	0	0	0	6	[2B 2A]	2	0.001	3
