,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,239.6653,0.1980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.1980,0.0000,0.0000
2,2,239.3574,0.3932,0.0281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.4223,0.0000,0.0281
3,3,238.5546,0.6613,0.0995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0695,0.0000,-0.0037,0.0000,0.0000,1.8531,-0.0037,0.0000,0.0000,-0.0037,0.0000,0.0000,0.0000,50.0000,0.6627,-0.0037,0.1027
4,4,236.0381,0.7812,0.0977,0.0137,0.9289,-0.0069,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0695,0.0000,-0.0047,-0.0047,59.8812,2.5983,-0.0037,0.0530,0.0000,-0.0037,0.0000,0.0000,0.0000,50.0000,0.8500,0.0594,0.1772
5,5,235.2072,1.1132,0.2633,0.0171,0.9289,-0.0069,0.0634,-0.0037,0.0000,0.0000,0.0000,0.0000,0.0129,-0.0067,-0.0017,-0.0036,59.8812,3.3396,0.0008,0.0530,0.0000,0.0008,0.0000,0.0000,0.0000,50.0000,1.0970,0.0676,0.3233
6,6,234.8268,1.0402,0.5224,0.0494,0.9289,-0.0015,0.0587,0.0038,-0.0896,0.0000,-0.0047,0.0000,0.0129,-0.0037,-0.0036,-0.0036,59.8812,3.9572,0.0008,0.0530,-0.0047,0.0008,0.0000,0.0000,0.0000,50.0000,1.3585,0.0718,0.4967
7,7,234.5588,0.8130,0.8119,0.1161,0.9289,-0.0034,0.0410,0.0136,-0.0896,0.0000,-0.0047,0.0000,0.0627,-0.0047,-0.0037,-0.0033,59.8812,4.5780,0.0036,0.0530,-0.0047,0.0036,0.0000,0.0000,0.0000,50.0000,1.5092,0.0760,0.6907
8,8,233.4056,1.5721,0.9384,0.2400,0.9289,-0.0047,0.0351,0.0249,-0.0896,0.0000,-0.0047,0.0000,0.0627,-0.0047,-0.0017,-0.0022,59.8812,5.2675,0.0036,0.0530,-0.0047,0.0036,0.0000,0.0000,0.0000,50.0000,1.7607,0.0760,0.8097
9,9,231.8715,2.1312,1.2346,0.3787,0.9289,-0.0047,0.0285,0.0345,0.0102,-0.0034,-0.0051,0.0000,0.0627,-0.0047,-0.0037,-0.0030,59.8812,5.9713,0.0036,0.0530,0.0008,0.0036,0.0000,0.0000,0.0000,50.0000,1.9665,0.0888,0.9522
