,day,final_infected,type_pretty
26717,60,269,0%
26778,60,267,0%
26839,60,265,0%
26900,60,262,0%
26961,60,272,0%
27022,60,268,0%
27083,60,261,0%
27144,60,265,0%
27205,60,269,0%
27266,60,269,0%
27327,60,266,0%
27388,60,266,0%
27449,60,271,0%
27510,60,264,0%
27571,60,266,0%
27632,60,270,0%
27693,60,268,0%
27754,60,266,0%
27815,60,268,0%
27876,60,264,0%
27937,60,261,0%
27998,60,266,0%
28059,60,265,0%
28120,60,268,0%
28181,60,265,0%
28242,60,264,0%
28303,60,267,0%
28364,60,260,0%
28425,60,264,0%
28486,60,261,0%
28547,60,272,0%
28608,60,261,0%
28669,60,267,0%
28730,60,263,0%
28791,60,261,0%
28852,60,262,0%
28913,60,266,0%
28974,60,264,0%
29035,60,256,0%
29096,60,262,0%
29157,60,264,0%
29218,60,267,0%
29279,60,270,0%
29340,60,266,0%
29401,60,266,0%
29462,60,262,0%
29523,60,268,0%
29584,60,263,0%
29645,60,262,0%
29706,60,265,0%
29767,60,265,0%
29828,60,265,0%
29889,60,269,0%
29950,60,270,0%
30011,60,268,0%
30072,60,267,0%
30133,60,266,0%
30194,60,266,0%
30255,60,264,0%
30316,60,266,0%
30377,60,266,0%
30438,60,264,0%
30499,60,266,0%
30560,60,250,10%
30621,60,259,10%
30682,60,254,10%
30743,60,259,10%
30804,60,256,10%
30865,60,249,10%
30926,60,262,10%
30987,60,257,10%
31048,60,249,10%
31109,60,259,10%
31170,60,257,10%
31231,60,257,10%
31292,60,254,10%
31353,60,253,10%
31414,60,258,10%
31475,60,246,10%
31536,60,253,10%
31597,60,252,10%
31658,60,255,10%
31719,60,257,10%
31780,60,253,10%
31841,60,255,10%
31902,60,256,10%
31963,60,247,10%
32024,60,257,10%
32085,60,250,10%
32146,60,253,10%
32207,60,257,10%
32268,60,253,10%
32329,60,258,10%
32390,60,260,10%
32451,60,259,10%
32512,60,256,10%
32573,60,255,10%
32634,60,255,10%
32695,60,258,10%
32756,60,256,10%
32817,60,253,10%
32878,60,252,10%
32939,60,249,10%
33000,60,251,10%
33061,60,251,10%
33122,60,255,10%
33183,60,259,10%
33244,60,252,10%
33305,60,260,10%
33366,60,258,10%
33427,60,252,10%
33488,60,258,10%
33549,60,251,10%
33610,60,262,10%
33671,60,253,10%
33732,60,254,10%
33793,60,253,10%
33854,60,253,10%
33915,60,248,10%
33976,60,251,10%
34037,60,259,10%
34098,60,256,10%
34159,60,255,10%
34220,60,259,10%
34281,60,252,10%
34342,60,253,10%
34403,60,262,10%
34464,60,262,10%
34525,60,262,10%
34586,60,259,10%
34647,60,254,10%
34708,60,249,10%
34769,60,256,10%
34830,60,251,10%
34891,60,257,10%
34952,60,254,10%
35013,60,263,10%
35074,60,258,10%
35135,60,258,10%
35196,60,252,10%
35257,60,257,10%
35318,60,253,10%
35379,60,262,10%
35440,60,263,10%
35501,60,254,10%
35562,60,251,10%
35623,60,256,10%
35684,60,259,10%
35745,60,261,10%
35806,60,257,10%
35867,60,257,10%
35928,60,251,10%
35989,60,260,10%
36050,60,259,10%
36111,60,252,10%
36172,60,255,10%
36233,60,251,10%
36294,60,249,10%
36355,60,257,10%
36416,60,258,10%
36477,60,258,10%
36538,60,254,10%
36599,60,259,10%
36660,60,253,10%
36721,60,249,10%
36782,60,252,10%
36843,60,263,10%
36904,60,258,10%
36965,60,261,10%
37026,60,258,10%
37087,60,256,10%
37148,60,251,10%
37209,60,259,10%
37270,60,255,10%
37331,60,256,10%
37392,60,253,10%
37453,60,260,10%
37514,60,256,10%
37575,60,248,10%
37636,60,255,10%
37697,60,257,10%
37758,60,257,10%
37819,60,252,10%
37880,60,263,10%
37941,60,253,10%
38002,60,245,10%
38063,60,253,10%
38124,60,251,10%
38185,60,262,10%
38246,60,256,10%
38307,60,253,10%
38368,60,249,10%
38429,60,256,10%
38490,60,254,10%
38551,60,252,10%
38612,60,253,10%
38673,60,265,10%
38734,60,260,10%
38795,60,259,10%
38856,60,263,10%
38917,60,248,10%
38978,60,254,10%
39039,60,256,10%
39100,60,258,10%
39161,60,255,10%
39222,60,251,10%
39283,60,253,10%
39344,60,255,10%
39405,60,256,10%
39466,60,251,10%
39527,60,255,10%
39588,60,256,10%
39649,60,255,10%
39710,60,252,10%
39771,60,254,10%
39832,60,254,10%
39893,60,252,10%
39954,60,252,10%
40015,60,259,10%
40076,60,254,10%
40137,60,261,10%
40198,60,256,10%
40259,60,256,10%
40320,60,259,10%
40381,60,252,10%
40442,60,251,10%
40503,60,253,10%
40564,60,245,10%
40625,60,259,10%
40686,60,255,10%
40747,60,253,10%
40808,60,258,10%
40869,60,253,10%
40930,60,260,10%
40991,60,258,10%
41052,60,256,10%
41113,60,252,10%
41174,60,257,10%
41235,60,253,10%
41296,60,258,10%
41357,60,257,10%
41418,60,259,10%
41479,60,258,10%
41540,60,248,10%
41601,60,253,10%
41662,60,262,10%
41723,60,254,10%
41784,60,258,10%
41845,60,243,10%
41906,60,253,10%
41967,60,250,10%
42028,60,261,10%
42089,60,257,10%
42150,60,258,10%
42211,60,254,10%
42272,60,258,10%
42333,60,260,10%
42394,60,248,10%
42455,60,254,10%
42516,60,246,10%
42577,60,248,10%
42638,60,259,10%
42699,60,260,10%
42760,60,253,10%
42821,60,253,10%
42882,60,252,10%
42943,60,255,10%
43004,60,255,10%
43065,60,247,10%
43126,60,248,10%
43187,60,248,10%
43248,60,255,10%
43309,60,253,10%
43370,60,259,10%
43431,60,264,10%
43492,60,252,10%
43553,60,258,10%
43614,60,253,10%
43675,60,253,10%
43736,60,254,10%
43797,60,257,10%
43858,60,257,10%
43919,60,258,10%
43980,60,252,10%
44041,60,252,10%
44102,60,254,10%
44163,60,254,10%
44224,60,248,10%
44285,60,263,10%
44346,60,253,10%
44407,60,248,10%
44468,60,250,10%
44529,60,260,10%
44590,60,256,10%
44651,60,259,10%
44712,60,255,10%
44773,60,259,10%
44834,60,262,10%
44895,60,259,10%
44956,60,256,10%
45017,60,257,10%
45078,60,258,10%
45139,60,268,10%
45200,60,247,10%
45261,60,256,10%
45322,60,252,10%
45383,60,255,10%
45444,60,263,10%
45505,60,251,10%
45566,60,258,10%
45627,60,255,10%
45688,60,250,10%
45749,60,250,10%
45810,60,254,10%
45871,60,256,10%
45932,60,262,10%
45993,60,250,10%
46054,60,253,10%
46115,60,253,10%
46176,60,255,10%
46237,60,251,10%
46298,60,248,10%
46359,60,250,10%
46420,60,254,10%
46481,60,253,10%
46542,60,257,10%
46603,60,259,10%
46664,60,256,10%
46725,60,251,10%
46786,60,253,10%
46847,60,253,10%
46908,60,260,10%
46969,60,260,10%
47030,60,248,10%
47091,60,248,10%
47152,60,244,10%
47213,60,258,10%
47274,60,257,10%
47335,60,256,10%
47396,60,258,10%
47457,60,258,10%
47518,60,256,10%
47579,60,255,10%
47640,60,251,10%
47701,60,255,10%
47762,60,251,10%
47823,60,247,10%
47884,60,257,10%
47945,60,249,10%
48006,60,256,10%
48067,60,256,10%
48128,60,254,10%
48189,60,259,10%
48250,60,257,10%
48311,60,259,10%
48372,60,252,10%
48433,60,264,10%
48494,60,255,10%
48555,60,248,10%
48616,60,255,10%
48677,60,257,10%
48738,60,255,10%
48799,60,262,10%
48860,60,256,10%
48921,60,251,10%
48982,60,255,10%
49043,60,252,10%
49104,60,249,10%
49165,60,259,10%
49226,60,257,10%
49287,60,257,10%
49348,60,257,10%
49409,60,252,10%
49470,60,251,10%
49531,60,249,10%
49592,60,252,10%
49653,60,262,10%
49714,60,250,10%
49775,60,261,10%
49836,60,252,10%
49897,60,259,10%
49958,60,252,10%
50019,60,254,10%
50080,60,260,10%
50141,60,255,10%
50202,60,257,10%
50263,60,251,10%
50324,60,251,10%
50385,60,250,10%
50446,60,260,10%
50507,60,253,10%
50568,60,259,10%
50629,60,259,10%
50690,60,263,10%
50751,60,253,10%
50812,60,250,10%
50873,60,255,10%
50934,60,251,10%
50995,60,253,10%
51056,60,258,10%
51117,60,257,10%
51178,60,260,10%
51239,60,239,10%
51300,60,251,10%
51361,60,252,10%
51422,60,247,10%
51483,60,249,10%
51544,60,254,10%
51605,60,256,10%
51666,60,260,10%
51727,60,252,10%
51788,60,251,10%
51849,60,249,10%
51910,60,254,10%
51971,60,257,10%
52032,60,253,10%
52093,60,251,10%
52154,60,259,10%
52215,60,256,10%
52276,60,257,10%
52337,60,255,10%
52398,60,253,10%
52459,60,257,10%
52520,60,252,10%
52581,60,254,10%
52642,60,256,10%
52703,60,254,10%
52764,60,253,10%
52825,60,248,10%
52886,60,261,10%
52947,60,257,10%
53008,60,256,10%
53069,60,256,10%
53130,60,251,10%
53191,60,254,10%
53252,60,265,10%
53313,60,261,10%
53374,60,251,10%
53435,60,258,10%
53496,60,245,10%
53557,60,255,10%
53618,60,264,10%
53679,60,259,10%
53740,60,249,10%
53801,60,259,10%
53862,60,252,10%
53923,60,252,10%
53984,60,252,10%
54045,60,259,10%
54106,60,244,10%
54167,60,258,10%
54228,60,254,10%
54289,60,245,10%
54350,60,257,10%
54411,60,257,10%
54472,60,259,10%
54533,60,251,10%
54594,60,251,10%
54655,60,256,10%
54716,60,258,10%
54777,60,257,10%
54838,60,256,10%
54899,60,255,10%
54960,60,253,10%
55021,60,254,10%
55082,60,260,10%
55143,60,251,10%
55204,60,250,10%
55265,60,260,10%
55326,60,253,10%
55387,60,250,10%
55448,60,249,10%
55509,60,256,10%
55570,60,247,10%
55631,60,249,10%
55692,60,255,10%
55753,60,250,10%
55814,60,252,10%
55875,60,248,10%
55936,60,252,10%
55997,60,258,10%
56058,60,257,10%
56119,60,258,10%
56180,60,243,10%
56241,60,257,10%
56302,60,251,10%
56363,60,258,10%
56424,60,252,10%
56485,60,245,10%
56546,60,256,10%
56607,60,255,10%
56668,60,257,10%
56729,60,261,10%
56790,60,256,10%
56851,60,257,10%
56912,60,252,10%
56973,60,256,10%
57034,60,255,10%
57095,60,257,10%
57156,60,267,10%
57217,60,257,10%
57278,60,252,10%
57339,60,252,10%
57400,60,252,10%
57461,60,255,10%
57522,60,256,10%
57583,60,259,10%
57644,60,264,10%
57705,60,256,10%
57766,60,261,10%
57827,60,255,10%
57888,60,251,10%
57949,60,257,10%
58010,60,256,10%
58071,60,263,10%
58132,60,247,10%
58193,60,254,10%
58254,60,248,10%
58315,60,256,10%
58376,60,258,10%
58437,60,258,10%
58498,60,260,10%
58559,60,256,10%
58620,60,251,10%
58681,60,255,10%
58742,60,255,10%
58803,60,250,10%
58864,60,249,10%
58925,60,247,10%
58986,60,257,10%
59047,60,254,10%
59108,60,255,10%
59169,60,254,10%
59230,60,255,10%
59291,60,251,10%
59352,60,252,10%
59413,60,258,10%
59474,60,255,10%
59535,60,247,10%
59596,60,253,10%
59657,60,257,10%
59718,60,254,10%
59779,60,248,10%
59840,60,253,10%
59901,60,251,10%
59962,60,262,10%
60023,60,251,10%
60084,60,266,10%
60145,60,253,10%
60206,60,250,10%
60267,60,244,10%
60328,60,253,10%
60389,60,247,10%
60450,60,262,10%
60511,60,250,10%
60572,60,257,10%
60633,60,259,10%
60694,60,255,10%
60755,60,251,10%
60816,60,249,10%
60877,60,249,10%
60938,60,254,10%
60999,60,257,10%
61060,60,211,40%
61121,60,214,40%
61182,60,220,40%
61243,60,222,40%
61304,60,205,40%
61365,60,214,40%
61426,60,216,40%
61487,60,225,40%
61548,60,206,40%
61609,60,203,40%
61670,60,209,40%
61731,60,213,40%
61792,60,207,40%
61853,60,208,40%
61914,60,207,40%
61975,60,200,40%
62036,60,201,40%
62097,60,224,40%
62158,60,212,40%
62219,60,207,40%
62280,60,209,40%
62341,60,217,40%
62402,60,212,40%
62463,60,211,40%
62524,60,212,40%
62585,60,194,40%
62646,60,228,40%
62707,60,214,40%
62768,60,213,40%
62829,60,220,40%
62890,60,221,40%
62951,60,216,40%
63012,60,214,40%
63073,60,212,40%
63134,60,210,40%
63195,60,219,40%
63256,60,211,40%
63317,60,211,40%
63378,60,204,40%
63439,60,208,40%
63500,60,209,40%
63561,60,207,40%
63622,60,218,40%
63683,60,205,40%
63744,60,201,40%
63805,60,205,40%
63866,60,213,40%
63927,60,218,40%
63988,60,209,40%
64049,60,216,40%
64110,60,210,40%
64171,60,216,40%
64232,60,219,40%
64293,60,206,40%
64354,60,204,40%
64415,60,197,40%
64476,60,195,40%
64537,60,204,40%
64598,60,217,40%
64659,60,220,40%
64720,60,217,40%
64781,60,204,40%
64842,60,211,40%
64903,60,212,40%
64964,60,212,40%
65025,60,208,40%
65086,60,218,40%
65147,60,219,40%
65208,60,210,40%
65269,60,214,40%
65330,60,213,40%
65391,60,213,40%
65452,60,208,40%
65513,60,202,40%
65574,60,220,40%
65635,60,203,40%
65696,60,215,40%
65757,60,217,40%
65818,60,207,40%
65879,60,215,40%
65940,60,212,40%
66001,60,198,40%
66062,60,211,40%
66123,60,213,40%
66184,60,210,40%
66245,60,208,40%
66306,60,210,40%
66367,60,205,40%
66428,60,209,40%
66489,60,204,40%
66550,60,202,40%
66611,60,211,40%
66672,60,206,40%
66733,60,209,40%
66794,60,223,40%
66855,60,201,40%
66916,60,219,40%
66977,60,203,40%
67038,60,220,40%
67099,60,206,40%
67160,60,224,40%
67221,60,216,40%
67282,60,203,40%
67343,60,215,40%
67404,60,202,40%
67465,60,205,40%
67526,60,207,40%
67587,60,212,40%
67648,60,200,40%
67709,60,212,40%
67770,60,212,40%
67831,60,227,40%
67892,60,208,40%
67953,60,217,40%
68014,60,223,40%
68075,60,212,40%
68136,60,218,40%
68197,60,199,40%
68258,60,218,40%
68319,60,212,40%
68380,60,223,40%
68441,60,209,40%
68502,60,220,40%
68563,60,208,40%
68624,60,208,40%
68685,60,205,40%
68746,60,213,40%
68807,60,213,40%
68868,60,215,40%
68929,60,207,40%
68990,60,212,40%
69051,60,207,40%
69112,60,216,40%
69173,60,214,40%
69234,60,222,40%
69295,60,201,40%
69356,60,216,40%
69417,60,213,40%
69478,60,212,40%
69539,60,224,40%
69600,60,212,40%
69661,60,218,40%
69722,60,204,40%
69783,60,209,40%
69844,60,218,40%
69905,60,222,40%
69966,60,203,40%
70027,60,212,40%
70088,60,210,40%
70149,60,205,40%
70210,60,210,40%
70271,60,201,40%
70332,60,213,40%
70393,60,215,40%
70454,60,206,40%
70515,60,219,40%
70576,60,195,40%
70637,60,220,40%
70698,60,218,40%
70759,60,206,40%
70820,60,206,40%
70881,60,208,40%
70942,60,218,40%
71003,60,211,40%
71064,60,217,40%
71125,60,210,40%
71186,60,214,40%
71247,60,201,40%
71308,60,215,40%
71369,60,211,40%
71430,60,213,40%
71491,60,212,40%
71552,60,205,40%
71613,60,218,40%
71674,60,216,40%
71735,60,209,40%
71796,60,217,40%
71857,60,217,40%
71918,60,217,40%
71979,60,200,40%
72040,60,202,40%
72101,60,218,40%
72162,60,205,40%
72223,60,212,40%
72284,60,227,40%
72345,60,204,40%
72406,60,214,40%
72467,60,223,40%
72528,60,207,40%
72589,60,209,40%
72650,60,207,40%
72711,60,217,40%
72772,60,231,40%
72833,60,215,40%
72894,60,207,40%
72955,60,218,40%
73016,60,215,40%
73077,60,208,40%
73138,60,208,40%
73199,60,208,40%
73260,60,211,40%
73321,60,212,40%
73382,60,204,40%
73443,60,211,40%
73504,60,214,40%
73565,60,219,40%
73626,60,211,40%
73687,60,202,40%
73748,60,207,40%
73809,60,211,40%
73870,60,204,40%
73931,60,202,40%
73992,60,209,40%
74053,60,222,40%
74114,60,218,40%
74175,60,209,40%
74236,60,217,40%
74297,60,211,40%
74358,60,219,40%
74419,60,215,40%
74480,60,218,40%
74541,60,219,40%
74602,60,216,40%
74663,60,204,40%
74724,60,230,40%
74785,60,231,40%
74846,60,207,40%
74907,60,208,40%
74968,60,228,40%
75029,60,210,40%
75090,60,208,40%
75151,60,218,40%
75212,60,209,40%
75273,60,199,40%
75334,60,201,40%
75395,60,212,40%
75456,60,201,40%
75517,60,208,40%
75578,60,208,40%
75639,60,219,40%
75700,60,220,40%
75761,60,206,40%
75822,60,205,40%
75883,60,201,40%
75944,60,214,40%
76005,60,232,40%
76066,60,216,40%
76127,60,203,40%
76188,60,209,40%
76249,60,217,40%
76310,60,219,40%
76371,60,214,40%
76432,60,207,40%
76493,60,204,40%
76554,60,204,40%
76615,60,215,40%
76676,60,196,40%
76737,60,220,40%
76798,60,213,40%
76859,60,208,40%
76920,60,216,40%
76981,60,217,40%
77042,60,204,40%
77103,60,218,40%
77164,60,208,40%
77225,60,215,40%
77286,60,214,40%
77347,60,203,40%
77408,60,208,40%
77469,60,218,40%
77530,60,201,40%
77591,60,210,40%
77652,60,218,40%
77713,60,210,40%
77774,60,207,40%
77835,60,202,40%
77896,60,222,40%
77957,60,216,40%
78018,60,199,40%
78079,60,219,40%
78140,60,207,40%
78201,60,202,40%
78262,60,209,40%
78323,60,212,40%
78384,60,214,40%
78445,60,221,40%
78506,60,205,40%
78567,60,207,40%
78628,60,213,40%
78689,60,209,40%
78750,60,217,40%
78811,60,208,40%
78872,60,203,40%
78933,60,200,40%
78994,60,213,40%
79055,60,214,40%
79116,60,210,40%
79177,60,207,40%
79238,60,213,40%
79299,60,208,40%
79360,60,214,40%
79421,60,207,40%
79482,60,216,40%
79543,60,208,40%
79604,60,224,40%
79665,60,214,40%
79726,60,217,40%
79787,60,207,40%
79848,60,219,40%
79909,60,201,40%
79970,60,217,40%
80031,60,209,40%
80092,60,210,40%
80153,60,203,40%
80214,60,221,40%
80275,60,212,40%
80336,60,198,40%
80397,60,213,40%
80458,60,221,40%
80519,60,211,40%
80580,60,217,40%
80641,60,205,40%
80702,60,220,40%
80763,60,211,40%
80824,60,217,40%
80885,60,216,40%
80946,60,214,40%
81007,60,217,40%
81068,60,217,40%
81129,60,214,40%
81190,60,215,40%
81251,60,219,40%
81312,60,222,40%
81373,60,222,40%
81434,60,206,40%
81495,60,213,40%
81556,60,215,40%
81617,60,215,40%
81678,60,215,40%
81739,60,210,40%
81800,60,209,40%
81861,60,209,40%
81922,60,216,40%
81983,60,213,40%
82044,60,214,40%
82105,60,220,40%
82166,60,218,40%
82227,60,215,40%
82288,60,225,40%
82349,60,211,40%
82410,60,213,40%
82471,60,201,40%
82532,60,209,40%
82593,60,220,40%
82654,60,206,40%
82715,60,230,40%
82776,60,204,40%
82837,60,212,40%
82898,60,217,40%
82959,60,203,40%
83020,60,207,40%
83081,60,201,40%
83142,60,207,40%
83203,60,207,40%
83264,60,208,40%
83325,60,205,40%
83386,60,209,40%
83447,60,216,40%
83508,60,205,40%
83569,60,210,40%
83630,60,207,40%
83691,60,212,40%
83752,60,218,40%
83813,60,222,40%
83874,60,207,40%
83935,60,213,40%
83996,60,209,40%
84057,60,213,40%
84118,60,210,40%
84179,60,203,40%
84240,60,210,40%
84301,60,221,40%
84362,60,209,40%
84423,60,217,40%
84484,60,224,40%
84545,60,202,40%
84606,60,213,40%
84667,60,215,40%
84728,60,222,40%
84789,60,219,40%
84850,60,213,40%
84911,60,206,40%
84972,60,219,40%
85033,60,202,40%
85094,60,209,40%
85155,60,213,40%
85216,60,209,40%
85277,60,200,40%
