,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,71.8815,0.0659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6730,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0659,0.0000,0.0000
2,2,71.7663,0.1235,0.0184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.3025,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.1403,0.0000,0.0184
3,3,71.6465,0.1677,0.0530,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.0310,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.2031,0.0000,0.0508
4,4,71.5353,0.1908,0.0954,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.7011,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.2480,0.0000,0.0869
5,5,71.3719,0.2657,0.1284,0.0199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0017,0.0000,0.0000,0.0000,-0.0015,0.0000,59.9878,3.3836,-0.0015,0.0000,-0.0017,-0.0015,218.0000,218.0000,0.0000,0.0000,0.0000,0.3203,0.0000,0.1179
6,6,71.3122,0.2358,0.1942,0.0313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0014,0.0000,0.0000,0.0000,-0.0015,0.0000,60.0058,4.0778,-0.0015,0.0000,-0.0014,-0.0015,218.0000,218.0000,0.0000,0.0000,0.0000,0.3745,0.0000,0.1707
7,7,71.2212,0.2362,0.2378,0.0547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000,0.0000,0.0000,-0.0015,0.0000,60.0265,4.7555,-0.0015,0.0000,-0.0007,-0.0015,218.0000,218.0000,0.0000,0.0000,0.0000,0.4572,0.0000,0.1985
8,8,70.8783,0.2863,0.1587,0.0742,0.0718,0.0012,0.0946,0.0004,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000,0.0002,0.0000,121.3609,5.4991,0.0002,0.0912,0.0027,0.0002,218.0000,217.1338,0.3122,0.0000,0.0000,0.5181,0.0223,0.2494
9,9,70.6814,0.3398,0.2230,0.0932,0.0831,0.0004,0.0848,0.0126,0.0000,0.0000,0.0027,-0.0019,0.0000,0.0000,0.0025,0.0000,121.4627,6.2210,0.0025,0.0949,0.0039,0.0025,218.0000,217.0681,0.3587,0.0000,0.0000,0.5849,0.0256,0.2857
