,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.2061,0.2061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2061,0.0000,0.0000
2,2,0.8930,0.6251,0.0642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.7134,1.4574,0.0020,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.4291,0.0000,0.0659
3,3,3.2094,1.8500,0.2781,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.7134,2.0826,0.0020,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.6750,0.0000,0.1723
4,4,10.4019,4.5938,0.6747,0.0493,1.2212,0.0178,0.0059,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0040,0.0020,3.5554,2.9954,0.0059,0.0059,0.0040,0.0059,0.0000,0.0237,0.0237,0.0000,0.0000,0.9263,0.0059,0.3046
5,5,22.6778,9.5619,1.4623,0.1175,3.0088,0.0237,0.0237,0.0020,0.0000,0.0000,0.0099,0.0000,0.0000,0.0000,0.0079,0.0020,8.4748,4.0744,0.0098,0.0138,0.0099,0.0098,0.0000,0.0553,0.0553,0.0000,0.0000,1.1251,0.0138,0.4519
6,6,23.6234,5.1890,4.0456,0.2709,3.3560,0.0859,0.1053,0.0118,0.0000,0.0000,0.0137,0.0000,0.0000,0.0000,0.0136,0.0020,11.8384,4.5874,0.0156,0.0897,0.0137,0.0156,0.0000,0.0703,0.0703,0.0000,0.0000,1.3125,0.0176,0.6401
7,7,25.4747,3.0901,4.9623,0.5939,4.0981,0.0677,0.4764,0.0492,0.0000,0.0000,0.0117,0.0040,0.0000,0.0000,0.0194,0.0039,17.2581,5.4564,0.0232,0.3778,0.0156,0.0232,0.0000,0.1009,0.1009,0.0000,0.0000,1.5526,0.0252,0.8278
8,8,91.6070,5.4191,1.3563,0.4671,34.0600,0.9246,4.3644,0.6484,0.0000,0.0000,0.0213,0.0059,0.0000,0.0000,0.0269,0.0059,121.6311,6.4409,0.0324,2.9362,0.0270,0.0324,0.0000,0.9262,0.9262,0.0000,0.0000,1.7707,0.2315,0.9863
9,9,112.1331,12.9280,3.1974,0.6472,35.3760,0.6044,4.1603,1.1733,0.0000,0.0000,0.0251,0.0079,0.0000,0.0000,0.0343,0.0079,127.7452,7.3586,0.0416,2.9540,0.0326,0.0416,0.0000,0.9523,0.9523,0.0000,0.0000,1.9586,0.2381,1.1545
