day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456813	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456813	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	2	[]	0	0
2	123456813	233	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	50	7	[]	0	1
3	123456813	232	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	8	[]	0	2
4	123456813	227	9	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	13	[]	0	3
5	123456813	218	14	7	1	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	17	[]	0	5
6	123456813	199	8	11	2	0	0	0	0	16	3	1	0	0	0	0	0	24	3	0	0	1	0	0	0	0	50	20	[3D]	1	8
7	123456813	195	10	10	5	0	0	0	0	16	2	2	0	0	0	0	0	24	4	0	0	1	0	0	0	0	50	24	[3D]	1	7
8	123456813	181	20	13	6	0	0	0	0	16	0	4	0	0	0	0	0	35	4	0	0	1	0	0	0	0	50	26	[3D]	1	9
9	123456813	170	24	17	9	0	0	0	0	16	0	4	0	0	0	0	0	35	6	0	0	1	0	0	0	0	50	28	[3D]	1	10
10	123456813	155	35	20	10	0	0	0	0	16	0	4	0	0	0	0	0	35	6	0	0	1	0	0	0	0	50	29	[3D]	1	11
11	123456813	131	44	31	14	0	0	0	0	16	0	4	0	0	0	0	0	35	7	0	0	1	0	0	0	0	50	31	[3D]	1	11
12	123456813	114	49	39	18	0	0	0	0	16	0	3	1	0	0	0	0	35	7	0	0	1	0	0	0	0	50	32	[3D]	1	12
13	123456813	108	33	39	20	0	0	0	0	16	0	3	1	6	4	6	4	35	7	1	0	1	1	0	0	0	50	32	[3D 2A]	2	12
14	123456813	104	31	41	24	0	0	0	0	16	0	2	2	6	1	9	4	35	8	1	0	1	1	0	0	0	50	36	[3D 2A]	2	12
15	123456813	63	33	27	17	27	6	19	8	16	0	2	2	6	0	10	4	45	9	1	3	1	1	0	0	0	50	37	[3D 2A 1A 2B 2C]	5	12
16	123456813	51	37	35	17	27	4	19	10	16	0	1	3	6	0	9	5	45	9	1	3	1	1	0	0	0	50	39	[3D 2A 1A 2B 2C]	5	12
17	123456813	29	35	34	22	27	4	18	11	16	0	1	3	16	5	12	7	45	10	2	3	1	2	0	0	0	50	41	[3D 2A 1A 2B 2C 3C]	6	12
18	123456813	20	39	31	30	27	3	17	13	16	0	1	3	16	4	12	8	45	11	2	3	1	2	0	0	0	50	41	[3D 2A 1A 2B 2C 3C]	6	12
19	123456813	14	33	40	33	27	3	17	13	16	0	1	3	16	2	13	9	45	11	2	3	1	2	0	0	0	50	41	[3D 2A 1A 2B 2C 3C]	6	12
20	123456813	28	22	33	37	27	2	16	15	0	0	0	0	17	5	23	15	45	11	3	3	1	3	0	0	0	50	42	[2A 1A 2B 2C 3C 1B]	6	11
21	123456813	28	14	38	40	27	2	14	17	0	0	0	0	17	5	22	16	45	11	3	3	1	3	0	0	0	50	42	[2A 1A 2B 2C 3C 1B]	6	11
22	123456813	23	12	27	38	29	5	22	24	0	0	0	0	17	4	19	20	51	11	3	4	1	3	0	0	0	50	42	[2A 1A 2B 2C 3C 1B 1C]	7	11
23	123456813	22	9	26	43	29	2	21	28	0	0	0	0	17	3	20	20	51	11	3	4	1	3	0	0	0	50	42	[2A 1A 2B 2C 3C 1B 1C]	7	11
24	123456813	18	10	26	46	29	1	22	28	0	0	0	0	17	2	20	21	51	11	3	4	1	3	0	0	0	50	43	[2A 1A 2B 2C 3C 1B 1C]	7	11
25	123456813	14	7	20	39	29	0	22	29	0	0	0	0	18	3	26	33	51	11	4	4	1	4	0	0	0	50	43	[2A 1A 2B 2C 3C 1B 1C 3B]	8	12
26	123456813	11	8	18	43	29	0	21	30	0	0	0	0	18	2	19	41	51	11	4	4	1	4	0	0	0	50	44	[2A 1A 2B 2C 3C 1B 1C 3B]	8	12
27	123456813	17	6	15	62	29	0	20	31	0	0	0	0	12	1	17	30	51	11	4	4	1	4	0	0	0	50	44	[1A 2B 2C 3C 1B 1C 3B]	7	11
28	123456813	7	2	10	61	29	0	16	35	0	0	0	0	22	3	20	35	51	11	5	4	1	5	0	0	0	50	44	[1A 2B 2C 3C 1B 1C 3B 3D]	8	11
29	123456813	33	3	9	95	2	0	7	11	0	0	0	0	22	1	21	36	58	12	5	4	1	5	0	0	0	50	45	[3C 1B 1C 3B 3D]	5	8
30	123456813	33	2	10	95	2	0	5	13	0	0	0	0	22	0	18	40	58	12	5	4	1	5	0	0	0	50	45	[3C 1B 1C 3B 3D]	5	8
31	123456813	42	2	10	106	2	0	5	13	0	0	0	0	12	0	12	36	66	12	5	4	1	5	0	0	0	50	46	[1B 1C 3B 3D]	4	8
32	123456813	41	2	9	108	2	0	4	14	0	0	0	0	12	0	10	38	66	12	5	4	1	5	0	0	0	50	46	[1B 1C 3B 3D]	4	8
33	123456813	40	2	10	108	2	0	3	15	0	0	0	0	12	0	9	39	66	13	5	4	1	5	0	0	0	50	47	[1B 1C 3B 3D]	4	9
34	123456813	39	4	8	129	2	0	3	15	0	0	0	0	11	0	5	24	66	13	5	4	1	5	0	0	0	50	49	[1C 3B 3D]	3	8
35	123456813	39	2	9	130	2	0	2	16	0	0	0	0	11	0	5	24	66	16	5	4	1	5	0	0	0	50	49	[1C 3B 3D]	3	10
