day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457164	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457164	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457164	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	1	0	0	0	[]	0	1
3	123457164	234	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	1	0	0	0	[]	0	1
4	123457164	219	1	0	0	15	2	3	0	0	0	0	0	0	0	0	0	24	0	0	1	0	0	49	1	0	0	0	[3A]	1	1
5	123457164	219	1	0	0	15	1	4	0	0	0	0	0	0	0	0	0	24	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
6	123457164	219	1	0	0	15	1	4	0	0	0	0	0	0	0	0	0	24	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
7	123457164	219	0	1	0	15	1	4	0	0	0	0	0	0	0	0	0	24	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
8	123457164	219	0	0	1	15	1	3	1	0	0	0	0	0	0	0	0	24	0	0	1	0	0	49	0	1	0	0	[3A]	1	1
9	123457164	219	0	0	1	15	1	3	1	0	0	0	0	0	0	0	0	46	0	0	1	0	0	49	0	1	0	0	[3A]	1	1
10	123457164	219	0	0	1	15	1	2	2	0	0	0	0	0	0	0	0	46	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
11	123457164	219	0	0	1	15	1	2	2	0	0	0	0	0	0	0	0	57	0	0	1	0	0	49	0	1	0	0	[3A]	1	1
12	123457164	219	0	0	1	15	1	2	2	0	0	0	0	0	0	0	0	57	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
13	123457164	219	0	0	1	15	1	1	3	0	0	0	0	0	0	0	0	57	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
14	123457164	219	0	0	1	15	0	2	3	0	0	0	0	0	0	0	0	57	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
15	123457164	217	2	0	1	15	0	2	3	0	0	0	0	0	0	0	0	57	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
16	123457164	217	2	0	1	15	0	2	3	0	0	0	0	0	0	0	0	68	0	0	1	0	0	49	0	1	0	0	[3A]	1	1
17	123457164	214	4	1	1	15	0	2	3	0	0	0	0	0	0	0	0	68	0	0	1	0	0	49	0	1	0	0	[3A]	1	2
18	123457164	228	5	1	6	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	1	0	0	49	0	1	0	0	[]	0	1
19	123457164	227	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	1	0	0	49	0	1	0	0	[]	0	1
