,day,fraction,policy,screening
48,14.0,0.03905345412441016,A1,Screening 50%
49,15.0,0.042797841252681545,A1,Screening 50%
50,16.0,0.04579918538063348,A1,Screening 50%
51,17.0,0.04826666605482976,A1,Screening 50%
52,18.0,0.05021318817853806,A1,Screening 50%
53,19.0,0.0515950513421327,A1,Screening 50%
54,20.0,0.0515950513421327,A1,Screening 50%
55,21.0,0.0515950513421327,A1,Screening 50%
56,22.0,0.05149265012849635,A1,Screening 50%
57,23.0,0.050973736105874995,A1,Screening 50%
58,24.0,0.05020805837962224,A1,Screening 50%
59,25.0,0.049326986989765786,A1,Screening 50%
60,26.0,0.04845847978285737,A1,Screening 50%
61,27.0,0.04845847978285737,A1,Screening 50%
62,28.0,0.04845847978285737,A1,Screening 50%
63,29.0,0.0474590015423903,A1,Screening 50%
64,30.0,0.046623475014989334,A1,Screening 50%
65,31.0,0.045857214602651915,A1,Screening 50%
66,32.0,0.04522085655352347,A1,Screening 50%
67,33.0,0.044940024815833764,A1,Screening 50%
68,34.0,0.044940024815833764,A1,Screening 50%
69,35.0,0.044940024815833764,A1,Screening 50%
70,1.0,0.0,A1,Screening 100%
71,2.0,0.001466546174315742,A1,Screening 100%
72,3.0,0.0035840574783833927,A1,Screening 100%
73,4.0,0.00648336621467865,A1,Screening 100%
74,5.0,0.010278347333100771,A1,Screening 100%
75,6.0,0.010278347333100771,A1,Screening 100%
76,7.0,0.010278347333100771,A1,Screening 100%
77,8.0,0.016880630851807063,A1,Screening 100%
78,9.0,0.022233097759849045,A1,Screening 100%
79,10.0,0.02725637005160045,A1,Screening 100%
80,11.0,0.031345357264419664,A1,Screening 100%
81,12.0,0.0349887938555948,A1,Screening 100%
82,13.0,0.0349887938555948,A1,Screening 100%
83,14.0,0.0349887938555948,A1,Screening 100%
84,15.0,0.03674804899799021,A1,Screening 100%
85,16.0,0.03805176072430355,A1,Screening 100%
86,17.0,0.0387631751058203,A1,Screening 100%
87,18.0,0.039031548939579934,A1,Screening 100%
88,19.0,0.03887761007747166,A1,Screening 100%
89,20.0,0.03887761007747166,A1,Screening 100%
90,21.0,0.03887761007747166,A1,Screening 100%
91,22.0,0.03752445908102769,A1,Screening 100%
92,23.0,0.03630606108306916,A1,Screening 100%
93,24.0,0.035180907676941965,A1,Screening 100%
94,25.0,0.034301762659920625,A1,Screening 100%
95,26.0,0.03387371856949003,A1,Screening 100%
96,27.0,0.03387371856949003,A1,Screening 100%
97,28.0,0.03387371856949003,A1,Screening 100%
98,29.0,0.033599691910027284,A1,Screening 100%
99,30.0,0.03331379947505183,A1,Screening 100%
100,31.0,0.03321272334136679,A1,Screening 100%
101,32.0,0.03331628399303899,A1,Screening 100%
102,33.0,0.03353926716782003,A1,Screening 100%
103,34.0,0.03353926716782003,A1,Screening 100%
104,35.0,0.03353926716782003,A1,Screening 100%
105,1.0,0.0,D1,Screening 25%
106,2.0,0.0022637336052117713,D1,Screening 25%
107,3.0,0.004633258033285695,D1,Screening 25%
108,4.0,0.007561992766789528,D1,Screening 25%
109,5.0,0.011425322897095833,D1,Screening 25%
110,6.0,0.011425322897095833,D1,Screening 25%
111,7.0,0.011425322897095833,D1,Screening 25%
112,8.0,0.017762660619803475,D1,Screening 25%
113,9.0,0.023686656784664473,D1,Screening 25%
114,10.0,0.030061860786642323,D1,Screening 25%
115,11.0,0.036967966662425245,D1,Screening 25%
116,12.0,0.04442452673350344,D1,Screening 25%
117,13.0,0.04442452673350344,D1,Screening 25%
118,14.0,0.04442452673350344,D1,Screening 25%
119,15.0,0.051211232524505865,D1,Screening 25%
120,16.0,0.05862289090271867,D1,Screening 25%
121,17.0,0.06502990946245354,D1,Screening 25%
122,18.0,0.07161962776090347,D1,Screening 25%
123,19.0,0.07769170732743287,D1,Screening 25%
124,20.0,0.07769170732743287,D1,Screening 25%
125,21.0,0.07769170732743287,D1,Screening 25%
126,22.0,0.0813359538477576,D1,Screening 25%
127,23.0,0.0851474457476358,D1,Screening 25%
128,24.0,0.08786654111060753,D1,Screening 25%
129,25.0,0.08993189891174008,D1,Screening 25%
130,26.0,0.09175932751994625,D1,Screening 25%
131,27.0,0.09175932751994625,D1,Screening 25%
132,28.0,0.09175932751994625,D1,Screening 25%
133,29.0,0.09194907513370612,D1,Screening 25%
134,30.0,0.09142247105137055,D1,Screening 25%
135,31.0,0.09076661903445483,D1,Screening 25%
136,32.0,0.08974615942259746,D1,Screening 25%
137,33.0,0.08872585089959456,D1,Screening 25%
138,34.0,0.08872585089959456,D1,Screening 25%
139,35.0,0.08872585089959456,D1,Screening 25%
140,1.0,0.0,D1,Screening 50%
141,2.0,0.0019015496338871635,D1,Screening 50%
142,3.0,0.004672226654651277,D1,Screening 50%
143,4.0,0.008272296423955192,D1,Screening 50%
144,5.0,0.013254933915229191,D1,Screening 50%
145,6.0,0.013254933915229191,D1,Screening 50%
146,7.0,0.013254933915229191,D1,Screening 50%
147,8.0,0.020094439525719147,D1,Screening 50%
148,9.0,0.02619366788735699,D1,Screening 50%
149,10.0,0.03255257746516164,D1,Screening 50%
150,11.0,0.038762259596775636,D1,Screening 50%
151,12.0,0.04471677382156805,D1,Screening 50%
152,13.0,0.04471677382156805,D1,Screening 50%
153,14.0,0.04471677382156805,D1,Screening 50%
154,15.0,0.05146890139400564,D1,Screening 50%
155,16.0,0.05713969238559403,D1,Screening 50%
156,17.0,0.0628828300713021,D1,Screening 50%
157,18.0,0.06856038938088269,D1,Screening 50%
158,19.0,0.07309813001324017,D1,Screening 50%
159,20.0,0.07309813001324017,D1,Screening 50%
160,21.0,0.07309813001324017,D1,Screening 50%
161,22.0,0.07575417748662387,D1,Screening 50%
162,23.0,0.07775653917277363,D1,Screening 50%
163,24.0,0.07913843001419513,D1,Screening 50%
164,25.0,0.08033363104007071,D1,Screening 50%
165,26.0,0.08073841766693937,D1,Screening 50%
166,27.0,0.08073841766693937,D1,Screening 50%
167,28.0,0.08073841766693937,D1,Screening 50%
168,29.0,0.0800158361027054,D1,Screening 50%
169,30.0,0.07918686324157191,D1,Screening 50%
170,31.0,0.07788792863552348,D1,Screening 50%
171,32.0,0.07672353605450463,D1,Screening 50%
172,33.0,0.07547393908637663,D1,Screening 50%
173,34.0,0.07547393908637663,D1,Screening 50%
174,35.0,0.07547393908637663,D1,Screening 50%
175,1.0,0.0,D1,Screening 100%
176,2.0,0.0014672841487459308,D1,Screening 100%
177,3.0,0.003689205944987184,D1,Screening 100%
178,4.0,0.0068997758512019305,D1,Screening 100%
179,5.0,0.010911116724858174,D1,Screening 100%
180,6.0,0.010911116724858174,D1,Screening 100%
181,7.0,0.010911116724858174,D1,Screening 100%
182,8.0,0.018450939504013632,D1,Screening 100%
183,9.0,0.025004174824717867,D1,Screening 100%
184,10.0,0.0316428563028597,D1,Screening 100%
185,11.0,0.03798170919136742,D1,Screening 100%
186,12.0,0.04430055310622657,D1,Screening 100%
187,13.0,0.04430055310622657,D1,Screening 100%
188,14.0,0.04430055310622657,D1,Screening 100%
189,15.0,0.04934300869260219,D1,Screening 100%
190,16.0,0.05447543345050073,D1,Screening 100%
191,17.0,0.05888992815246442,D1,Screening 100%
192,18.0,0.06224186745411095,D1,Screening 100%
193,19.0,0.06499295105632731,D1,Screening 100%
194,20.0,0.06499295105632731,D1,Screening 100%
195,21.0,0.06499295105632731,D1,Screening 100%
196,22.0,0.06603219644305224,D1,Screening 100%
197,23.0,0.0665482260535497,D1,Screening 100%
198,24.0,0.06659490044661126,D1,Screening 100%
199,25.0,0.0664747870005214,D1,Screening 100%
200,26.0,0.06596855626201341,D1,Screening 100%
201,27.0,0.06596855626201341,D1,Screening 100%
202,28.0,0.06596855626201341,D1,Screening 100%
203,29.0,0.0647354540105578,D1,Screening 100%
204,30.0,0.06340764457093166,D1,Screening 100%
205,31.0,0.06209306550828321,D1,Screening 100%
206,32.0,0.06118287401512582,D1,Screening 100%
207,33.0,0.06003662236560406,D1,Screening 100%
208,34.0,0.06003662236560406,D1,Screening 100%
209,35.0,0.06003662236560406,D1,Screening 100%
210,1.0,0.0,D2,Screening 25%
211,2.0,0.00210044634484828,D2,Screening 25%
212,3.0,0.004848752416764353,D2,Screening 25%
213,4.0,0.005285775375577474,D2,Screening 25%
214,5.0,0.006424511984185816,D2,Screening 25%
215,6.0,0.006424511984185816,D2,Screening 25%
216,7.0,0.006424511984185816,D2,Screening 25%
217,8.0,0.01482472766657641,D2,Screening 25%
218,9.0,0.02322245331310198,D2,Screening 25%
219,10.0,0.031871420707856854,D2,Screening 25%
220,11.0,0.034212873810602625,D2,Screening 25%
221,12.0,0.036161545904365766,D2,Screening 25%
222,13.0,0.036161545904365766,D2,Screening 25%
223,14.0,0.036161545904365766,D2,Screening 25%
224,15.0,0.04859726784650276,D2,Screening 25%
225,16.0,0.05870206743467749,D2,Screening 25%
226,17.0,0.06924855279452694,D2,Screening 25%
227,18.0,0.07125528201241127,D2,Screening 25%
228,19.0,0.07265090982169886,D2,Screening 25%
229,20.0,0.07265090982169886,D2,Screening 25%
230,21.0,0.07265090982169886,D2,Screening 25%
231,22.0,0.07873658721296214,D2,Screening 25%
232,23.0,0.08298451594850424,D2,Screening 25%
233,24.0,0.08731022579931742,D2,Screening 25%
234,25.0,0.08765554146697901,D2,Screening 25%
235,26.0,0.0880405997064106,D2,Screening 25%
236,27.0,0.0880405997064106,D2,Screening 25%
237,28.0,0.0880405997064106,D2,Screening 25%
238,29.0,0.08880903698605179,D2,Screening 25%
239,30.0,0.08891395181886942,D2,Screening 25%
240,31.0,0.08836659259621463,D2,Screening 25%
241,32.0,0.0885057656236869,D2,Screening 25%
242,33.0,0.08828669011931875,D2,Screening 25%
243,34.0,0.08828669011931875,D2,Screening 25%
244,35.0,0.08828669011931875,D2,Screening 25%
245,1.0,0.0,D2,Screening 50%
246,2.0,0.0019167362729151096,D2,Screening 50%
247,3.0,0.004776570564918585,D2,Screening 50%
248,4.0,0.0061631618099938406,D2,Screening 50%
249,5.0,0.008402547400537568,D2,Screening 50%
250,6.0,0.008402547400537568,D2,Screening 50%
251,7.0,0.008402547400537568,D2,Screening 50%
252,8.0,0.016034498032480506,D2,Screening 50%
253,9.0,0.022794291898864685,D2,Screening 50%
254,10.0,0.033034903334630855,D2,Screening 50%
255,11.0,0.03694237439311633,D2,Screening 50%
256,12.0,0.04113516676418959,D2,Screening 50%
257,13.0,0.04113516676418959,D2,Screening 50%
258,14.0,0.04113516676418959,D2,Screening 50%
259,15.0,0.04866899437882277,D2,Screening 50%
260,16.0,0.05462117149649891,D2,Screening 50%
261,17.0,0.06343132188448938,D2,Screening 50%
262,18.0,0.06599254701735291,D2,Screening 50%
263,19.0,0.06892419310434177,D2,Screening 50%
264,20.0,0.06892419310434177,D2,Screening 50%
265,21.0,0.06892419310434177,D2,Screening 50%
266,22.0,0.07193118709289666,D2,Screening 50%
267,23.0,0.0745855070863197,D2,Screening 50%
268,24.0,0.07679140373119091,D2,Screening 50%
269,25.0,0.07723587620151277,D2,Screening 50%
270,26.0,0.07746058817792756,D2,Screening 50%
271,27.0,0.07746058817792756,D2,Screening 50%
272,28.0,0.07746058817792756,D2,Screening 50%
273,29.0,0.0773334613965733,D2,Screening 50%
274,30.0,0.07686800415059468,D2,Screening 50%
275,31.0,0.07524512145986292,D2,Screening 50%
276,32.0,0.0744500293752856,D2,Screening 50%
277,33.0,0.07359942884749986,D2,Screening 50%
278,34.0,0.07359942884749986,D2,Screening 50%
279,35.0,0.07359942884749986,D2,Screening 50%
280,1.0,0.0,D2,Screening 100%
281,2.0,0.0016757051926018867,D2,Screening 100%
282,3.0,0.0049162351784950535,D2,Screening 100%
283,4.0,0.006398632694948996,D2,Screening 100%
284,5.0,0.00863218047334298,D2,Screening 100%
285,6.0,0.00863218047334298,D2,Screening 100%
286,7.0,0.00863218047334298,D2,Screening 100%
287,8.0,0.015034563997644065,D2,Screening 100%
288,9.0,0.021210086368583136,D2,Screening 100%
289,10.0,0.030540555001973713,D2,Screening 100%
290,11.0,0.03428966247094943,D2,Screening 100%
291,12.0,0.038115013661943795,D2,Screening 100%
292,13.0,0.038115013661943795,D2,Screening 100%
293,14.0,0.038115013661943795,D2,Screening 100%
294,15.0,0.04383409556209703,D2,Screening 100%
295,16.0,0.04827158776948287,D2,Screening 100%
296,17.0,0.054344950261212714,D2,Screening 100%
297,18.0,0.05618777139107862,D2,Screening 100%
298,19.0,0.05763149107710392,D2,Screening 100%
299,20.0,0.05763149107710392,D2,Screening 100%
300,21.0,0.05763149107710392,D2,Screening 100%
301,22.0,0.05903331465015929,D2,Screening 100%
302,23.0,0.06022616075520849,D2,Screening 100%
303,24.0,0.06004949009916182,D2,Screening 100%
304,25.0,0.059834515886817284,D2,Screening 100%
305,26.0,0.059378494139669134,D2,Screening 100%
306,27.0,0.059378494139669134,D2,Screening 100%
307,28.0,0.059378494139669134,D2,Screening 100%
308,29.0,0.0585371977536949,D2,Screening 100%
309,30.0,0.057576247937887376,D2,Screening 100%
310,31.0,0.05590012654521485,D2,Screening 100%
311,32.0,0.05517305886944764,D2,Screening 100%
312,33.0,0.05461612559943193,D2,Screening 100%
313,34.0,0.05461612559943193,D2,Screening 100%
314,35.0,0.05461612559943193,D2,Screening 100%
