day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457137	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	51	0	0	0	0	[]	0	0
1	123457137	237	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	51	0	0	0	2	[]	0	0
2	123457137	232	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	51	0	0	0	7	[]	0	0
3	123457137	228	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	74	51	0	0	0	11	[]	0	0
4	123457137	194	41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	74	51	0	0	0	16	[]	0	4
5	123457137	126	96	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	74	51	0	0	0	25	[]	0	7
6	123457137	122	59	35	1	3	9	8	0	0	0	0	0	0	0	2	0	38	6	2	8	0	2	74	49	2	0	0	26	[1A]	1	11
7	123457137	117	39	36	4	4	14	19	2	0	0	0	0	0	0	3	1	76	8	4	18	0	4	74	47	4	0	0	30	[1A 3D]	2	11
8	123457137	58	87	45	6	4	7	23	5	0	0	0	0	0	0	2	2	76	11	4	18	0	4	74	47	4	0	0	31	[1A 3D]	2	11
9	123457137	46	75	64	11	4	7	23	5	0	0	0	0	0	0	1	3	76	14	4	18	0	4	74	47	4	0	0	32	[1A 3D]	2	11
10	123457137	44	41	43	11	4	26	45	18	0	0	0	0	0	0	4	3	133	14	7	45	0	7	74	44	7	0	0	33	[1A 3D 2C 1C 2A]	5	10
11	123457137	36	26	43	20	10	24	48	25	0	0	0	0	0	0	3	4	149	14	7	49	0	7	74	42	9	0	0	33	[1A 3D 2C 1C 2A 3A]	6	10
12	123457137	29	25	31	22	10	21	57	36	0	0	0	0	0	0	4	4	185	14	8	60	0	8	74	40	11	0	0	33	[1A 3D 2C 1C 2A 3A 2B]	7	12
13	123457137	29	7	20	13	10	19	76	55	0	0	1	0	0	0	5	4	223	16	9	78	1	9	74	38	13	0	0	33	[1A 3D 2C 1C 2A 3A 2B 2D 1B]	9	12
14	123457137	29	7	16	17	10	18	70	62	0	0	1	0	0	0	4	5	223	16	9	78	1	9	74	38	13	0	0	33	[1A 3D 2C 1C 2A 3A 2B 2D 1B]	9	12
15	123457137	21	13	10	7	10	13	75	79	0	0	1	0	0	0	5	5	242	16	10	84	1	10	74	36	15	0	0	33	[1A 3D 2C 1C 2A 3A 2B 2D 1B 3C]	10	12
16	123457137	21	14	12	22	7	8	62	83	0	0	1	0	0	0	5	4	242	16	10	84	1	10	74	38	13	0	0	33	[3D 2C 1C 2A 3A 2B 2D 1B 3C]	9	11
17	123457137	16	16	15	43	6	5	51	79	0	0	1	0	0	0	5	2	242	17	10	84	1	10	74	40	11	0	0	33	[2C 1C 2A 3A 2B 2D 1B 3C]	8	10
18	123457137	7	21	18	44	6	3	47	85	0	0	1	0	0	0	3	4	242	17	10	84	1	10	74	40	11	0	0	34	[2C 1C 2A 3A 2B 2D 1B 3C]	8	11
19	123457137	5	3	6	39	8	9	60	99	0	0	1	0	0	0	5	4	280	17	12	100	1	12	74	37	14	0	0	34	[2C 1C 2A 3A 2B 2D 1B 3C 3B 1D]	10	11
20	123457137	5	2	7	96	8	7	36	71	0	0	0	1	0	0	3	3	280	17	12	100	1	12	74	40	11	0	0	34	[3A 2B 2D 1B 3C 3B 1D]	7	8
21	123457137	11	2	7	108	2	4	33	66	0	0	0	1	0	0	3	2	280	19	12	100	1	12	74	42	9	0	0	34	[2B 2D 1B 3C 3B 1D]	6	7
22	123457137	11	1	7	127	2	3	23	60	0	0	0	1	0	0	2	2	280	19	12	100	1	12	74	44	7	0	0	34	[2D 1B 3C 3B 1D]	5	6
23	123457137	11	1	4	165	2	2	22	28	0	0	0	0	0	0	2	2	299	19	13	102	1	13	74	46	5	0	0	34	[3C 3B 1D]	3	4
24	123457137	11	0	5	165	2	2	19	31	0	0	0	0	0	0	2	2	299	19	13	102	1	13	74	46	5	0	0	34	[3C 3B 1D]	3	5
