,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,141.1779,3.1298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7953,0.0000,0.0000,0.0000,0.0000,145.1919,0.9794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0450,0.0000,0.0000
2,2,137.5449,6.1084,0.9037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,1.5776,0.0059,0.0000,0.0124,0.0059,144.0496,1.9483,0.2932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,7.8779,0.0000,1.0318
3,3,132.3817,9.8185,2.5396,0.1247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0267,0.0000,0.0000,0.0000,0.0347,0.0000,0.0000,2.3281,0.0372,0.0000,0.0372,0.0372,142.4077,3.2241,0.7447,0.0425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0158,0.0000,0.0000,0.0000,0.0057,0.0000,11.5497,0.0000,2.5047
4,4,125.3211,14.5111,4.9738,0.4340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0458,0.0095,0.0000,0.0000,0.0761,0.0095,0.0000,3.0346,0.0900,0.0000,0.0698,0.0900,140.0615,4.8919,1.4674,0.1641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0128,0.0057,15.1452,0.0000,4.0294
5,5,116.5342,19.5040,8.4527,1.0620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0673,0.0127,0.0000,0.0000,0.1428,0.0242,0.0000,3.8389,0.1887,0.0000,0.0981,0.1887,136.8048,6.9989,2.5790,0.3561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0334,0.0000,0.0000,0.0000,0.0400,0.0057,18.4558,0.0000,5.5632
6,6,114.3140,16.1936,12.7929,2.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1065,0.0269,0.0000,0.0000,0.2604,0.0347,0.0000,4.6052,0.3225,0.0000,0.1521,0.3225,135.9984,5.8127,4.2533,0.7129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0334,0.0095,0.0000,0.0000,0.0425,0.0157,21.5062,0.0000,6.9410
7,7,112.0036,13.9477,15.5135,3.8955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1393,0.0507,0.0000,0.0000,0.3291,0.0642,0.0000,5.3341,0.4444,0.0000,0.2161,0.4444,135.1655,5.1359,5.1901,1.2951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0459,0.0095,0.0000,0.0000,0.0619,0.0269,24.6819,0.0000,7.9704
8,8,98.2038,24.2375,17.1842,5.9352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1947,0.0635,0.0000,0.0000,0.4261,0.1061,0.0000,6.0484,0.6005,0.0000,0.2883,0.6005,129.8225,9.3468,5.8922,1.9702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0435,0.0215,0.0000,0.0000,0.0808,0.0346,27.6962,0.0000,8.6317
9,9,84.0931,31.6931,21.7193,8.2279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2081,0.0844,0.0000,0.0000,0.5278,0.1876,0.0000,6.7985,0.8318,0.0000,0.3298,0.8318,123.1929,13.5815,7.7337,2.7113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0484,0.0270,0.0000,0.0000,0.1235,0.0522,30.4597,0.0000,9.3214
