,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0.0000,22.9811,0.6251,0.0677,0.0000,19.9220,0.0000,0.0552,0.0000,0.0000,0.0000,0.0000,0.0000,5.1691,0.0000,0.0143,0.0000,0.0143,0.6805,0.0143,0.0552,0.0000,0.0143,0.0000,0.0677,0.0000
2,0.0000,23.1826,1.0835,0.3061,0.1013,19.9220,0.0000,0.0508,0.0049,1.7863,0.0000,0.0049,0.0000,5.1691,0.0000,0.0049,0.0095,0.0143,1.2291,0.0143,0.0552,0.0049,0.0143,0.0000,0.0719,0.1117
3,0.0000,26.9336,2.0978,0.7785,0.2005,23.9577,0.0049,0.0908,0.0049,1.7863,0.0000,0.0049,0.0000,6.6892,0.0000,0.0242,0.0095,28.1406,1.8191,0.0190,0.0677,0.0049,0.0190,0.0000,0.0878,0.1596
4,0.0000,27.9227,3.4843,1.4732,0.3310,23.9577,0.0049,0.0738,0.0240,1.7863,0.0000,0.0049,0.0000,9.2406,0.0098,0.0874,0.0095,28.1406,2.2083,0.0284,0.0677,0.0049,0.0284,0.0000,0.0956,0.1989
5,0.0000,30.9722,5.7983,2.8737,0.5454,23.9577,0.0049,0.0595,0.0287,1.7863,0.0000,0.0049,0.0000,10.6411,0.2058,0.1352,0.0336,28.1406,3.3247,0.0376,0.0677,0.0049,0.0376,0.0000,0.1032,0.2405
6,0.0000,33.9159,3.5555,4.4831,0.8024,23.9577,0.0049,0.0551,0.0333,3.9595,0.0243,0.1018,0.0049,10.6411,0.1075,0.1220,0.0959,28.1406,4.1084,0.0376,0.0677,0.0145,0.0376,0.0000,0.1105,0.2891
7,0.0000,39.5156,2.2429,5.5834,1.1631,23.9577,0.0000,0.0606,0.0424,4.1817,0.1018,0.3399,0.0534,14.4837,0.1096,0.4004,0.1267,28.1406,4.5467,0.0550,0.0677,0.0192,0.0550,0.0000,0.1374,0.3628
8,0.0000,63.2000,4.6569,4.4473,1.8129,40.2009,0.1713,2.8350,0.4851,6.6600,0.0434,0.4768,0.0966,21.2899,0.1075,1.3167,0.2042,28.2814,5.0457,0.0891,0.1614,0.0285,0.0891,0.0000,0.2328,0.4188
9,0.0000,65.6798,7.3146,5.0832,2.2510,40.2009,0.1021,2.5148,0.9041,7.5409,0.0434,0.3054,0.2637,23.1958,0.1847,1.8153,0.4377,28.2814,5.4328,0.1049,0.1614,0.0330,0.1049,0.0000,0.2402,0.4448
