,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,234.0772,0.5267,0.7727,0.0000,1.8653,0.0000,0.0982,0.0000,-0.0896,0.0000,-0.0047,0.0000,0.0754,0.0000,0.0040,0.0000,35.8400,0.6400,0.0040,0.0982,-0.0047,0.0040,0.0000,0.1245,1.0000
2,2,233.0587,0.9930,0.8333,0.0554,1.8653,0.0000,0.0810,0.0011,-0.0685,0.0000,-0.0067,0.0000,0.1923,0.0000,0.0031,-0.0032,35.8400,1.2792,0.0102,0.0982,-0.0037,0.0102,0.0000,0.1379,0.8388
3,3,229.7236,1.0663,0.7151,0.1663,3.8251,0.0661,0.2312,0.0322,0.0626,-0.0105,0.0016,0.0000,0.3188,-0.0086,0.0069,-0.0031,59.3275,2.0673,0.0171,0.2114,0.0036,0.0171,0.0000,0.2777,0.7469
4,4,228.9446,1.4566,0.9191,0.2702,3.8251,0.0334,0.2246,0.0683,0.0626,-0.0047,-0.0049,-0.0037,0.3188,-0.0043,-0.0030,0.0068,59.3275,2.7352,0.0171,0.2114,0.0036,0.0171,0.0000,0.2777,0.6990
5,5,228.0772,1.6419,1.1721,0.4083,3.8251,0.0136,0.2138,0.0925,0.0626,-0.0047,-0.0029,-0.0017,0.4394,-0.0093,-0.0027,0.0068,59.3275,3.4282,0.0243,0.2114,0.0036,0.0243,0.0000,0.2873,0.7178
6,6,227.8607,1.0697,1.4532,0.5151,3.8251,0.0064,0.1840,0.1344,0.1412,-0.0091,0.0091,0.0005,0.5301,-0.0117,0.0206,0.0142,59.3275,4.0601,0.0323,0.2114,0.0099,0.0323,0.0000,0.3066,0.7590
7,7,227.7204,0.7464,1.5308,0.6870,3.8251,-0.0004,0.1688,0.1549,0.1412,-0.0069,0.0023,0.0096,0.6405,0.0004,0.0364,0.0285,59.3275,4.6940,0.0400,0.2114,0.0099,0.0400,0.0000,0.3163,0.7803
8,8,223.6354,0.7080,0.6924,0.5330,6.8655,0.2170,0.8414,0.5189,0.1412,-0.0105,-0.0093,0.0171,0.8238,0.0008,0.0747,0.0412,93.9756,5.4030,0.0523,0.4717,0.0099,0.0523,0.0000,0.5608,0.7688
9,9,222.9345,1.0153,0.7455,0.5749,6.8655,0.1391,0.7876,0.6571,0.1750,-0.0038,0.0001,0.0275,0.8795,0.0044,0.0731,0.0703,93.9756,6.0822,0.0563,0.4717,0.0132,0.0563,0.0000,0.5699,0.7875
