,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,21.9011,0.6237,0.0637,0.0000,19.9767,0.0000,0.0553,0.0000,0.0000,0.0000,0.0000,0.0000,3.4406,0.0000,0.0095,0.0000,33.6409,0.6603,0.0095,0.0553,0.0000,0.0095,0.0000,0.0637,0.0000
2,2,24.0081,1.3754,0.3186,0.1231,19.9767,0.0000,0.0421,0.0146,0.0000,0.0000,0.0000,0.0000,6.6431,0.0000,0.0280,0.0048,33.6409,1.4412,0.0189,0.0553,0.0000,0.0189,0.0000,0.0719,0.1299
3,3,41.5194,2.2808,0.6088,0.1812,33.1319,0.0892,0.1493,0.0241,1.4303,0.0198,0.0049,0.0000,12.9397,0.2101,0.0664,0.0094,33.5503,2.0367,0.0420,0.0979,0.0049,0.0420,0.0000,0.1331,0.1752
4,4,41.6909,3.2629,1.4059,0.2355,33.1319,0.0522,0.1727,0.0372,1.4303,0.0049,0.0198,0.0000,14.6039,0.2284,0.3102,0.0094,33.5503,2.4072,0.0508,0.0979,0.0049,0.0508,0.0000,0.1395,0.2321
5,5,44.4904,4.6119,2.6775,0.3269,33.1319,0.0330,0.2496,0.0372,2.1264,0.0245,0.1226,0.0246,17.6438,0.2051,0.8463,0.0428,33.5503,3.2817,0.0678,0.0979,0.0098,0.0678,0.0000,0.1548,0.2274
6,6,48.7820,2.7374,4.0299,0.4413,33.1319,0.0198,0.1941,0.0932,4.3229,0.0905,0.5102,0.0340,19.5479,0.3923,0.9192,0.1383,33.5503,3.9641,0.0800,0.0979,0.0239,0.0800,0.0000,0.1714,0.2910
7,7,52.5847,1.5635,4.4775,0.6969,33.1319,0.0198,0.1704,0.1272,5.7699,0.0575,0.7324,0.0904,21.1168,0.2631,1.2646,0.2810,33.5503,5.0655,0.0914,0.0979,0.0332,0.0914,0.0000,0.1837,0.3275
8,8,63.7556,2.7676,3.4206,1.1263,45.9267,0.2336,1.6239,0.4421,5.9705,0.0432,1.2211,0.1709,21.5458,0.1607,1.5128,0.4352,34.6528,6.2655,0.0953,0.1814,0.0376,0.0953,0.0000,0.2354,0.3419
9,9,62.3035,4.3771,3.8840,1.7097,45.9267,0.1289,1.3188,0.8007,6.2361,0.0284,1.2739,0.3458,21.6326,0.2137,1.4503,0.7039,34.6528,7.2955,0.0982,0.1814,0.0420,0.0982,0.0000,0.2372,0.3940
10,10,73.0812,4.5904,3.2529,2.0373,50.9324,0.4658,3.3259,1.4715,7.1818,0.1859,1.2020,0.4949,22.3958,0.1998,1.4498,0.9366,36.1165,7.9235,0.1057,0.2251,0.0505,0.1057,0.0000,0.2661,0.4804
11,11,76.4248,6.5992,4.9655,2.4422,50.9324,0.2669,3.2055,1.8498,7.8032,0.1289,1.0941,0.7691,26.0992,0.1562,1.5494,1.4574,36.1165,8.5500,0.1265,0.2251,0.0548,0.1265,0.0000,0.2746,0.4912
12,12,83.4971,9.1841,6.4510,3.2221,50.9324,0.1795,2.6736,2.6429,7.8032,0.0516,1.1415,0.9120,26.6809,0.1322,1.4363,1.8602,36.1165,8.4744,0.1300,0.2251,0.0548,0.1300,0.0000,0.2840,0.5756
13,13,84.0865,5.0154,9.0116,4.2053,50.9324,0.1311,2.3826,3.2523,9.4575,0.0530,1.4374,1.0233,26.6809,0.0844,1.3709,2.2557,36.1165,8.6967,0.1300,0.2251,0.0634,0.1300,0.0000,0.2830,0.5659
