,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,235.9630,0.7497,0.8755,0.0000,3.6724,0.0000,0.1933,0.0000,0.2806,0.0000,0.0148,0.0000,0.8793,0.0000,0.0463,0.0000,35.9791,0.8675,0.0463,0.1933,0.0148,0.0463,0.0000,0.2273,1.0000
2,2,234.9312,1.3286,1.0260,0.1356,3.6724,0.0000,0.1702,0.0391,0.4404,0.0000,0.0368,0.0000,1.1343,0.0000,0.0572,0.0233,35.9791,1.6052,0.0601,0.1933,0.0238,0.0601,0.0000,0.2441,0.9300
3,3,231.8945,1.4965,0.9834,0.2859,6.0041,0.1651,0.4322,0.0984,0.8218,0.0507,0.0788,0.0000,1.3697,0.0287,0.0534,0.0433,59.6272,2.4653,0.0733,0.3313,0.0467,0.0733,0.0000,0.4057,0.8611
4,4,231.0152,2.0309,1.2819,0.4133,6.0041,0.1073,0.4387,0.1528,0.8218,0.0148,0.0954,0.0238,1.3697,0.0143,0.0432,0.0635,59.6272,3.2045,0.0733,0.3313,0.0467,0.0733,0.0000,0.4057,0.8286
5,5,230.1037,2.2877,1.6521,0.5867,6.0041,0.0769,0.4294,0.1990,0.8218,0.0148,0.0833,0.0318,1.5707,0.0294,0.1132,0.0635,59.6272,3.9286,0.0862,0.3313,0.0467,0.0862,0.0000,0.4162,0.8601
6,6,229.9182,1.5233,2.0644,0.7210,6.0041,0.0639,0.3788,0.2576,0.9443,0.0794,0.1718,0.0699,1.6810,0.0921,0.1905,0.0963,59.6272,4.6133,0.0983,0.3313,0.0605,0.0983,0.0000,0.4371,0.9194
7,7,229.7871,1.0928,2.1979,0.9612,6.0041,0.0506,0.3538,0.2973,0.9443,0.0572,0.1686,0.0909,1.8419,0.0599,0.2852,0.1223,59.6272,5.3060,0.1108,0.3313,0.0605,0.1108,0.0000,0.4475,0.9584
8,8,226.0028,1.1614,1.1267,0.8138,9.2149,0.4262,1.4199,0.7977,0.9443,0.0507,0.1199,0.1538,2.1008,0.0595,0.3575,0.1598,94.5973,6.0644,0.1286,0.6438,0.0605,0.1286,0.0000,0.7055,0.9598
9,9,225.2464,1.6279,1.2244,0.9025,9.2149,0.2931,1.3431,1.0012,0.9908,0.0540,0.1607,0.2036,2.1758,0.0660,0.3188,0.2312,94.5973,6.8022,0.1346,0.6438,0.0672,0.1346,0.0000,0.7165,0.9814
10,10,223.6009,1.4338,0.9207,0.9063,10.3531,0.4239,1.7483,1.2650,1.1560,0.0933,0.1981,0.2314,2.2220,0.0926,0.3763,0.3878,117.3628,7.5096,0.1466,0.7494,0.0802,0.1466,0.0000,0.8278,0.9879
11,11,222.9882,1.5044,1.1640,1.0135,10.3531,0.2957,1.6796,1.4517,1.4743,0.1032,0.2620,0.2648,2.2220,0.0817,0.3409,0.4349,117.3628,8.2695,0.1466,0.7494,0.1019,0.1466,0.0000,0.8431,0.9766
12,12,222.4249,1.7199,1.2919,1.1173,10.3531,0.1842,1.5026,1.7386,1.4743,0.0670,0.2792,0.2781,2.3079,0.1201,0.3956,0.5151,117.3628,9.0279,0.1584,0.7494,0.1019,0.1584,0.0000,0.8525,0.9774
13,13,222.2666,1.2949,1.4109,1.2202,10.3531,0.1362,1.3409,1.9437,1.5067,0.0848,0.3020,0.3395,2.5268,0.1228,0.4588,0.5850,117.3628,9.6610,0.1759,0.7494,0.1080,0.1759,0.0000,0.8748,0.9886
14,14,222.1663,0.8225,1.6057,1.2626,10.3531,0.0865,1.2210,2.1019,1.5067,0.0725,0.2952,0.3657,2.6304,0.1395,0.5811,0.7255,117.3628,10.3794,0.1932,0.7494,0.1080,0.1932,0.0000,0.8887,1.0038
15,15,224.2237,0.7840,0.8383,0.9950,8.9676,0.2992,1.7132,2.6633,1.4262,0.0541,0.3276,0.4267,2.0776,0.1539,0.5306,0.8228,151.4894,11.0191,0.1989,0.9033,0.1141,0.1989,0.0000,0.8702,0.9894
16,16,224.0827,0.9953,0.9430,1.0778,8.9676,0.1962,1.5558,2.9135,1.3076,0.0541,0.2817,0.4586,2.0030,0.1395,0.5459,0.9289,151.4894,11.6838,0.2122,0.9033,0.1141,0.2122,0.0000,0.8685,0.9752
17,17,225.7791,0.7581,0.5722,1.3112,7.5047,0.3857,1.8531,3.1074,1.0710,0.0436,0.2681,0.4569,1.8914,0.1031,0.5407,0.9547,174.2670,12.3705,0.2178,0.9964,0.1201,0.2178,0.0000,0.8183,0.9075
